Frame,RF,VL,BF,TA,SOL,GAS_MED,GAS_LAT,GLUT_MED,GLUT_MAX
916,-0.0292969,0.00259399,-0.00289917,0.00244141,-0.00473022,0.0152588,0.00335693,0.0106812,0.00808716
916,0.0604248,0.000610352,-0.0419617,0.00259399,0.0088501,0.015564,-0.00183105,0.0698853,0.0389099
917,0.0534058,-0.00137329,0.0285339,-0.00213623,0.0210571,-0.014801,-0.0115967,0.0120544,0.0189209
917,0.0405884,0.00900269,0.0338745,0.00518799,-0.0260925,0.0317383,-0.000152588,-0.00167847,0.0112915
917,0.00946045,0.0358582,0.00442505,0.0163269,0.0120544,-0.0115967,-0.0115967,0.0547791,0.0212097
917,-0.0212097,0.0843811,0.0213623,0.0120544,-0.00793457,0.0119019,0.0297546,0.0212097,-0.0151062
917,0.0254822,0.111542,0.00518799,0.00106812,0.0447083,0.0245667,0.0201416,-0.0245667,0.0112915
917,0.0144958,0.058136,0.0158691,0.015564,0.00778198,0.022583,0.0158691,0.0231934,0.0134277
917,-0.0146484,0.0556946,0.00793457,-0.00457764,-0.00961304,0.012207,0.0384521,0.00488281,-0.0283813
917,-0.00869751,0.0204468,-0.00152588,0.020752,0.0166321,0.00640869,0.00274658,-0.0088501,0.0242615
917,0.0111389,-0.0398254,-0.00366211,0.0263977,0.00793457,-0.00320435,-0.00244141,0.0453186,0.0183105
917,-0.0271606,-0.0292969,0.0335693,0.0210571,-0.00686646,0.00549316,0.0318909,0.0416565,0.00671387
918,0.0120544,-0.0271606,0.00869751,-0.0175476,-0.0169373,0.00259399,-0.0242615,-0.00137329,0.0315857
918,0.0138855,-0.0869751,0.0164795,0.0212097,-0.00961304,-0.00961304,-0.0108337,0.0286865,0.0178528
918,0.0114441,-0.0134277,0.0244141,-0.018158,-0.0378418,-0.0219727,0.0149536,0.0100708,-0.00564575
918,0.0473022,-0.0340271,0.00244141,-0.0108337,-0.000915527,0.0143433,-0.00228882,0.032196,0.0190735
918,0.0268555,-0.0431824,0.0213623,0.0172424,0.00946045,-0.0137329,0.0012207,0.032196,0.027771
918,0.00518799,-0.0105286,0.0149536,0.0050354,-0.00213623,0.00152588,0.0184631,0.000305176,-0.0167847
918,0.000610352,0.00167847,-0.012207,-0.00518799,0.00869751,0.019989,0.0157166,0.0186157,-0.00350952
918,-0.0288391,-0.00839233,0.0132751,0.0151062,0.0100708,0.00564575,0.000915527,0.0286865,-0.00228882
918,-0.0488281,0.0325012,0.00106812,-0.00350952,0.00289917,0.0160217,0.0195312,-0.00732422,-0.0337219
918,0.0169373,0.0109863,-0.0123596,0.0111389,0.000152588,0.0138855,-0.00213623,0.0105286,-0.000457764
919,-0.00915527,0.00213623,0.020752,0.00244141,-0.00579834,0.000457764,0.00152588,0.00610352,-0.0050354
919,-0.00488281,0.0138855,0.0358582,-0.0138855,-0.0170898,0.0352478,0.0263977,0.00488281,0.00335693
919,0.0340271,0.0292969,0.0312805,0.0163269,0.0189209,0.0106812,-0.00350952,0.0257874,0.0231934
919,0.014801,0.0170898,0.0408936,0.0158691,0.00396729,-0.00518799,0.00152588,-0.0062561,0.022583
919,0.0422668,0.0939941,0.042572,0.00518799,0.00686646,0.03479,0.0292969,0.00259399,-0.0177002
919,0.0340271,0.0915527,0.0221252,0.00350952,0.0202942,-0.00808716,-0.0318909,0.0205994,0.027771
919,-0.0471497,0.113831,0.0706482,0.0209045,-0.0108337,-0.00549316,0.00152588,0.0012207,0.0112915
919,-0.0109863,0.0830078,0.0215149,-0.00930786,0.00396729,0.000915527,0.00839233,0.0105286,0.0248718
919,0.0163269,0.0605774,0.0038147,-0.015564,0.0102234,-0.000152588,0.00564575,0.00656128,0.012207
919,-0.00350952,-0.00350952,0.0454712,-0.0265503,-0.0157166,-0.00366211,-0.00335693,-0.00732422,-0.00442505
920,0.0479126,-0.0265503,0.0386047,-0.0497437,-0.0134277,0.027771,0.00900269,-0.00213623,0.0012207
920,-0.00854492,-0.136719,0.0415039,-0.00595093,-0.00259399,0.0038147,0.0120544,0.0115967,0.0164795
920,0.0177002,-0.107422,0.0463867,0.0616455,-0.00930786,0.00228882,0.0198364,-0.00823975,0.000762939
920,0.0253296,-0.0656128,0.0335693,0.0502014,-0.00595093,0.00305176,0.0315857,0.0305176,0.0231934
920,0.0334167,-0.0765991,0.0308228,0.0398254,-0.00808716,-0.0138855,0.0382996,0.0421143,-0.000762939
920,-0.00167847,-0.0375366,0.0469971,-0.0175476,-0.00991821,0.0167847,0.0132751,0.00396729,-0.00396729
920,0.0354004,-0.0408936,0.0332642,-0.0128174,0.0205994,0.0367737,-0.0012207,0.0151062,-0.000305176
920,0.014801,-0.0491333,0.0201416,0.0175476,0.017395,-0.00534058,-0.0131226,0.000915527,0.0294495
920,0.0175476,-0.00137329,0.0160217,-0.00701904,-0.0138855,0.00976562,0.0184631,-0.0167847,-0.0192261
920,0.0247192,0.0376892,0.0274658,0.0190735,0.0247192,0.0144958,-0.0160217,0.0167847,0.0314331
921,0.0137329,0.00930786,0.068512,0.0117493,-0.00854492,-0.0219727,-0.00778198,0.0231934,0.0382996
921,0.0300598,0.06073,0.0389099,-0.0221252,-0.0062561,0.0418091,0.0227356,-0.014801,-0.0158691
921,0.0202942,-0.0312805,0.0389099,0.0189209,0.0259399,-0.000152588,-0.00259399,-0.00305176,-0.00701904
921,0.0238037,-0.0187683,0.0653076,0.0300598,0.0228882,0.00366211,0.00717163,0.019989,0.0114441
921,0.00167847,-0.0131226,0.0440979,-0.0131226,-0.0102234,0.0280762,0.0326538,0.00732422,0.00518799
921,0.0265503,-0.0167847,0.0135803,0.0138855,0.00198364,0.0274658,0.00671387,0.0241089,0.0366211
921,-0.00930786,-0.0198364,0.0296021,-0.00320435,0.0050354,0.00961304,0.0132751,0.0175476,0.00656128
921,0.0228882,0.00518799,0.0364685,-0.00823975,-0.00671387,0.00991821,0.025177,-0.00320435,0.00152588
921,0.0260925,0.0289917,0.0318909,0.019989,-0.00183105,-0.0012207,-0.0205994,0.0416565,0.040741
921,0.0117493,0.0213623,0.0505066,0.0291443,0.00244141,-0.00274658,-0.00320435,0.0242615,0.00213623
922,0.0404358,0.0238037,0.015564,0.00762939,0.0354004,0.0117493,0.0279236,-0.0112915,-0.0170898
922,0.0108337,0.000762939,0.0346375,0.0363159,0.0106812,0.01297,0.000762939,0.0152588,0.000915527
922,-0.027771,0.00656128,-0.00198364,0.0242615,-0.0120544,0.00183105,0.0247192,-0.0231934,-0.00595093
922,-0.00244141,0.0222778,-0.0212097,-0.0102234,0.00686646,0.0132751,0.0141907,-0.0143433,-0.0180054
922,0.0227356,-0.00427246,-0.012207,0.00396729,0.00961304,-0.0128174,-0.0198364,0.025177,0.0408936
922,-0.00534058,-0.00167847,0.0178528,0.00839233,-0.000457764,-0.00259399,-0.0012207,0.0193787,0.0183105
922,0.018158,0.0265503,0.0598145,-0.00518799,-0.00259399,0.0111389,0.0088501,0.0190735,-0.0050354
922,-0.00732422,0.0161743,0.0634766,0.0369263,0.0335693,0.0088501,-0.0164795,0.0120544,0.0242615
922,-0.035553,0.0563049,0.10025,0.00839233,0.0106812,0.022583,0.025177,0.00335693,0.00183105
922,0.0198364,0.0596619,0.0782776,0.00518799,-0.00961304,0.0343323,-0.000152588,0.00564575,0.0166321
923,0.0166321,0.0125122,0.00534058,0.00915527,-0.00701904,0.00320435,-0.000610352,0.0379944,0.0271606
923,-0.00915527,0.0404358,0.0495911,0.0038147,0.0111389,0.0137329,0.0175476,0.0215149,0.0105286
923,0.0288391,0.0764465,-0.0189209,-0.0149536,0.0132751,0.0163269,-0.00305176,-0.0141907,0.0221252
923,-0.0141907,0.00610352,-0.00274658,0.0178528,-0.0105286,0.00366211,-0.0239563,0,0.0195312
923,-0.014801,0.0213623,0.0183105,0.00656128,0.00579834,0.00839233,0.00595093,-0.0115967,0.00839233
923,0.0144958,0.00762939,-0.0088501,-0.0213623,0.00778198,0.0253296,0.00396729,-0.0131226,-0.00411987
923,0.00289917,-0.0105286,-0.00518799,0.0337219,0.0282288,-0.00900269,-0.0231934,0.020752,0.0247192
923,0.0201416,0.00427246,-0.00106812,-0.0114441,0.00976562,0.0350952,-0.0180054,-0.00732422,0.00564575
923,0.0337219,0.0271606,-0.0143433,-0.00488281,-0.00564575,0.0375366,0.00198364,-0.00549316,-0.000610352
923,0.0198364,-0.0141907,0.0189209,0.0245667,0.00900269,0.017395,-0.0109863,0.00930786,0.0260925
924,-0.0163269,-0.00259399,0.068512,-0.00854492,-0.00671387,-0.00778198,0.0012207,-0.0387573,-0.015564
924,0.0126648,0.022583,0.0202942,-0.0088501,0.0312805,0.0375366,0.0012207,0.0286865,0.0350952
924,-0.0100708,0.0337219,0.0296021,0.014801,0.00411987,0.0088501,0.0138855,0.0160217,0.0204468
924,0.0157166,0.0213623,-0.00701904,-0.00244141,-0.0143433,-0.000915527,0.0125122,0.0202942,0.00335693
924,0.0453186,0.0439453,-0.0975037,0.00396729,0.0256348,0.0202942,0.00839233,-0.00427246,0.0198364
924,0.0418091,0.0216675,-0.0639343,0.0367737,0.0192261,-0.0189209,0.000610352,0.0442505,0.0296021
924,0.0302124,0.0532532,0.00701904,0.0265503,0.010376,0.0117493,0.0314331,0.0100708,0.0149536
924,0.035553,0.0497437,0.0698853,-0.00778198,0.0340271,0.00213623,-0.00564575,0.0231934,0.0248718
924,0.0292969,0.0314331,0.0895691,0.0253296,0.00869751,-0.017395,0.0105286,0.0178528,0.00152588
924,-0.0222778,0.0234985,0.119781,-0.000457764,-0.0192261,0.0144958,0.0131226,-0.0106812,-0.0152588
925,0.0320435,-0.00411987,0.0805664,-0.00366211,0.00335693,0.00289917,-0.0268555,-0.00747681,0.0262451
925,0.045166,-0.0134277,0.0285339,0.025177,0.00793457,-0.0140381,-0.0112915,0.00762939,-0.0088501
925,0.0234985,0.00930786,0.0294495,0.0088501,-0.0164795,0.0112915,0.0114441,-0.00167847,-0.0186157
925,-0.00396729,-0.00778198,-0.00335693,-0.00839233,0.0291443,0.0364685,0.00869751,0.0158691,0.0088501
925,-0.0509644,-0.0230408,0.0300598,0.0453186,0.010376,-0.00244141,0.0012207,-0.00350952,0.0276184
925,-0.0305176,-0.015564,-0.0062561,0.00686646,0.0193787,0.0283813,0.00976562,-0.00961304,-0.00579834
925,0.0117493,-0.0386047,-0.0393677,0.00610352,0.0318909,0.0169373,-0.00686646,0.00152588,0.0222778
925,0.00579834,-0.0576782,0.0183105,0.0138855,0.00244141,-0.0276184,-0.00183105,-0.000457764,0.0111389
925,0.0125122,-0.042572,0.0149536,-0.0140381,-0.0137329,0.0109863,0.0126648,-0.0120544,-0.0114441
925,0.0209045,-0.0350952,0.00808716,0.00701904,0.00946045,0.00320435,-0.0219727,0.0253296,-0.00183105
926,-0.0050354,-0.0311279,-0.0210571,0.00411987,-0.0138855,-0.0230408,0.0178528,0.00900269,-0.00396729
926,0.0105286,0.00564575,0.00442505,-0.0274658,-0.0111389,0.0408936,0.0430298,-0.0163269,-0.0117493
926,0.0674438,-0.0228882,-0.0595093,-0.0498962,0.00808716,0.00762939,-0.0158691,0.0158691,0.0306702
926,0.0230408,-0.00610352,-0.0411987,-0.0292969,-0.0154114,-0.0108337,-0.00289917,0.0125122,0.0114441
926,0.0215149,0.0238037,-0.0204468,-0.0520325,0.039978,0.032959,0.0247192,-0.0262451,0.00656128
926,0.015564,-0.00442505,0.0140381,-0.0724792,0.0280762,0.0170898,-0.0230408,0.00839233,0.0143433
926,-0.0106812,-0.010376,-0.00915527,0.105591,0.00198364,-0.0283813,0.0222778,0.00366211,0.0177002
926,0.0117493,0.106354,0.00762939,0.148163,-0.00869751,0.0196838,0.0395203,-0.0088501,-0.0123596
926,0.00518799,0.113068,-0.0187683,0.0958252,0.0219727,-0.00534058,0.000915527,-0.0154114,0.00595093
926,0.00961304,0.112,0.0320435,0.0384521,0.0245667,-0.00671387,0.0209045,0.0248718,0.00442505
927,0.0267029,0.0973511,-0.00823975,-0.0180054,-0.00976562,0.0389099,0.0384521,-0.00350952,0.00488281
927,0.0450134,0.00183105,-0.00823975,0.0241089,0.018158,-0.00717163,-0.00350952,0.0180054,0.0115967
927,-0.0271606,-0.0120544,-0.00457764,0.0337219,0.0393677,0.0138855,-0.000915527,-0.00640869,-0.00823975
927,-0.0244141,-0.0395203,-0.0349426,0.0294495,0.00808716,0.0302124,-0.00488281,0.00305176,-0.00473022
927,-0.00976562,-0.0489807,-0.0675964,0.0126648,0.018158,-0.0152588,0.00991821,0.00671387,0.0247192
927,-0.0358582,-0.0500488,-0.0230408,0.0253296,-0.010376,-0.0138855,0.0183105,-0.0289917,-0.0175476
927,-0.0183105,-0.0268555,-0.0318909,0.0219727,0.00198364,0.0132751,-0.012207,-0.0198364,0.00335693
927,-0.0169373,-0.03479,-0.0212097,0.00991821,0.00579834,-0.00274658,-0.0161743,0.0143433,0.0306702
927,-0.0248718,-0.0215149,-0.0134277,0.0192261,-0.00396729,-0.00289917,0.0134277,0.0257874,0.01297
927,0.0166321,0.0117493,-0.0544739,0.0100708,0.00854492,0.0283813,0.0164795,-0.0137329,-0.0109863
928,0.025177,-0.043335,-0.0717163,0.01297,0.0297546,0.000915527,0.000152588,0.0320435,0.0422668
928,-0.00106812,0.0149536,-0.0157166,-0.0326538,-0.00183105,0.00991821,0.0108337,0.0109863,0.0132751
928,0.00793457,0.0299072,-0.035553,-0.00823975,0.0219727,0.0300598,0.0263977,-0.0108337,-0.00534058
928,0.00656128,-0.0140381,-0.0491333,0.0050354,0.0137329,-0.00335693,0.0111389,0.0302124,0.0299072
928,-0.0247192,0.0138855,0.0212097,-0.00793457,-0.0189209,-0.0151062,0.00335693,0.0151062,-0.0050354
928,0.0302124,0.00823975,-0.0151062,0.00228882,0.00900269,0.0369263,-0.000915527,-0.00152588,0.0216675
928,0.0265503,-0.00900269,0.0143433,0.0527954,0.015564,0.00488281,-0.00961304,0.0161743,0.0213623
928,0.0144958,0.00915527,0.0267029,-0.0276184,-0.0263977,0.0102234,0.0291443,0.00656128,0.01297
928,0.00259399,-0.00152588,0.010376,0.0247192,0.0224304,0.0170898,-0.00411987,0.00946045,0.01297
928,0.0444031,-0.0131226,0.0178528,0.0569153,0.0332642,0.00549316,-0.00717163,0.0172424,0.0271606
929,0.0106812,-0.00671387,0.050354,0.0352478,0.00305176,0.0128174,0.0204468,-0.0202942,0.0112915
929,0.0285339,0.0442505,0.0160217,0.0146484,0.0125122,0.00732422,0.00427246,-0.0192261,0.0196838
929,0.0152588,0.0473022,-0.00839233,0.0619507,0.0175476,0.00366211,0.00442505,0.000305176,0.0296021
929,-0.00366211,0.108643,-0.0105286,-0.0143433,-0.0265503,0.00320435,0.0340271,-0.020752,-0.0143433
929,0.00396729,0.1091,-0.0117493,-0.0950623,0.0144958,0.010376,-0.00106812,0.00686646,0.0268555
929,-0.000305176,0.0842285,-0.00213623,-0.0224304,0.00518799,-0.0111389,0.0038147,0.032196,0.0163269
929,-0.00747681,0.098877,0.00640869,-0.0250244,-0.00274658,0.0189209,0.0242615,-0.00747681,0.00976562
929,0.00823975,0.0376892,0.00656128,-0.00549316,0.0193787,0.0271606,0.0106812,0.0202942,0.0428772
929,-0.0289917,0.000457764,0.0146484,-0.0115967,-0.0126648,-0.0050354,0.0216675,0.0140381,0.0198364
929,0.0265503,0.00213623,0.0259399,-0.0552368,-0.00579834,0.032196,0.0190735,-0.00259399,0.0219727
930,0.0183105,-0.0556946,-0.0062561,-0.0482178,0.0395203,-0.00976562,-0.0360107,0.0218201,0.0231934
930,0.0430298,-0.0671387,0.0317383,-0.0553894,0.0131226,-0.0157166,-0.00686646,0.0108337,0.00183105
930,0.0538635,-0.0556946,-0.0392151,-0.00717163,0.0213623,0.0445557,0.000305176,-0.0230408,-0.0126648
930,0.0311279,-0.106659,-0.0375366,0.0874329,0.00808716,0.0193787,-0.0222778,-0.00518799,0.0360107
930,0.00259399,0.045166,-0.018158,0.0233459,-0.00457764,-0.00442505,-0.0119019,-0.0158691,0.00961304
930,0.0538635,0.192108,-0.0317383,-0.0117493,0.00289917,0.010376,-0.0537109,-0.0105286,0.0346375
930,0.0205994,0.196686,-0.0126648,-0.0172424,0.0216675,-0.0115967,-0.0732422,0.0152588,0.0340271
930,-0.0325012,0.140686,0.0315857,-0.0427246,0.022583,0.0169373,-0.0431824,-0.00518799,0.0233459
930,0.0190735,0.0340271,-0.0317383,0.0512695,0.0361633,0.017395,-0.00778198,0.0271606,0.0524902
930,0.00335693,-0.0830078,-0.0453186,0.138092,0.0186157,0.0161743,0.00808716,0.0479126,0.042572
931,-0.00534058,-0.115051,-0.0341797,0.0602722,-0.032196,0.0242615,0.0578308,0.00762939,-0.0219727
931,0.0254822,-0.0723267,-0.0283813,0.0195312,-0.0126648,-0.0126648,0.0125122,0.0267029,0.00473022
931,0.00152588,-0.102539,-0.0158691,0.0175476,-0.00320435,-0.00137329,0.0144958,0.00701904,-0.00320435
931,-0.0404358,-0.0621033,0.0123596,-0.0364685,0.000762939,0.0109863,0.0419617,-0.0386047,-0.0323486
931,-0.0112915,-0.0364685,-0.0163269,0.010376,0.00869751,0.0253296,0.0119019,-0.0157166,-0.00976562
931,-0.0231934,-0.0697327,0.0105286,0.098114,-0.00457764,0.000152588,0.0344849,0.014801,0.00198364
931,0.0260925,-0.0195312,0.0190735,0.092926,-0.0234985,0.0205994,0.025177,-0.000457764,-0.00411987
931,0.0726318,-0.0146484,-0.0189209,0.0166321,-0.010376,0.0276184,0.0282288,0.0250244,0.0105286
931,-0.018158,0.0216675,0.0128174,0.0119019,-0.0260925,-0.018158,0.0340271,0.00946045,0.0308228
931,-0.0128174,0.101929,0.000610352,-0.00610352,0.00411987,0.0137329,0.0114441,0.0117493,0.0238037
932,0.0154114,0.0794983,-0.0831604,0.110779,0.0344849,-0.0125122,0.00411987,0.0494385,0.0538635
932,-0.0192261,0.0575256,-0.0367737,0.0259399,0.0317383,0.0115967,0.0222778,0.0384521,0.0221252
932,0.0012207,0.0648499,-0.0297546,-0.0375366,-0.000152588,0.0132751,0.0286865,0.00289917,0.0128174
932,0.0370789,0.0495911,-0.0704956,-0.0473022,0.0427246,0.00152588,-0.00854492,0.0297546,0.0178528
932,0.00274658,0.00991821,-0.0138855,0.00137329,-0.00808716,-0.012207,0.00778198,0.0294495,0.0238037
932,-0.0271606,-0.0308228,0.00335693,-0.00671387,-0.00686646,0.0216675,0.00869751,0.0195312,-0.0146484
932,-0.0268555,-0.0894165,0.00137329,0.0143433,0.0180054,0.0305176,0.000610352,0.0344849,0.0234985
932,-0.0234985,-0.0790405,0.0434875,-0.0108337,-0.00183105,0.0328064,0.0418091,-0.0100708,-0.0135803
932,0.0372314,-0.068512,0.00640869,0.0140381,0.00335693,0.0111389,0.0271606,0.0138855,-0.0227356
932,0.0163269,-0.102997,0.0234985,-0.0102234,0.01297,-0.00320435,-0.0180054,0.040741,0.0219727
933,0.037384,-0.102081,0.0311279,-0.0460815,-0.0350952,-0.00366211,-0.00320435,0.00701904,-0.010376
933,0.0506592,-0.0605774,0.00183105,-0.0335693,0.0222778,0.0209045,0.000152588,0.00564575,0.00595093
933,-0.0309753,-0.0192261,0.0192261,0.0245667,0.0134277,-0.0088501,-0.0334167,0.0228882,0.0111389
933,-0.00564575,0.0283813,0.0141907,-0.00320435,-0.0195312,0.00213623,-0.00411987,-0.01297,0.00106812
933,0.0283813,0.0518799,0.020752,-0.00427246,0.00183105,0.0421143,-0.00442505,-0.00274658,0.00671387
933,0.00823975,0.0271606,-0.00305176,0.0198364,0.0160217,0.00183105,0.00732422,0.0289917,0.0170898
933,-0.000610352,0.0357056,0.0267029,-0.012207,-0.00671387,0.0265503,0.025177,0.0134277,-0.00686646
933,0.0210571,0.0260925,0.0115967,0.00686646,0.0238037,0.0250244,-0.00518799,0.010376,0.0253296
933,-0.0231934,0.0570679,0.0346375,0.0120544,-0.0189209,0.000457764,0.000610352,0.012207,0.0254822
933,-0.00213623,0.085907,0.0331116,0.0050354,-0.0311279,0.0105286,0.0317383,0.00137329,-0.0259399
934,0.00579834,0.0566101,0.0436401,0.00854492,0.022583,0.0230408,0.00549316,0.018158,0.0354004
934,-0.00900269,0.0317383,0.0375366,0.000305176,-0.00961304,-0.00595093,-0.00457764,-0.0012207,0.0187683
934,-0.0102234,0.0769043,0.0645447,-0.00579834,-0.00534058,0.0260925,0.0160217,-0.0270081,0.0149536
934,0.0462341,0.0320435,0.0276184,0.0158691,0.0334167,0.027771,0.00549316,0.0279236,0.0146484
934,0.0160217,0.027771,0.0474548,0.0137329,0.00854492,0.00427246,0.012207,0.0143433,-0.00656128
934,0.0221252,0.0247192,0.0132751,0.0169373,0.00320435,0.0177002,0.0137329,-0.0132751,-0.00213623
934,0.0692749,-0.0198364,0.0201416,0.00518799,0.0248718,0.0363159,0.0012207,0.0201416,0.0341797
934,0.0398254,-0.0598145,0.0190735,0.0128174,0.00976562,0.00411987,0.0137329,0.0186157,0.00442505
934,0.0389099,0.0866699,0.012207,0.00961304,-0.00549316,-0.00137329,0.0334167,-0.0224304,-0.00167847
934,0.0567627,0.211029,-0.0100708,0.012207,-0.00213623,0.00610352,-0.00701904,0.0218201,0.0302124
935,0.030365,0.232239,0.04776,0.0111389,0.00762939,-0.0157166,-0.00549316,0.00839233,0.0253296
935,0.0392151,0.141907,0.0396729,0.00778198,-0.0274658,0.0256348,0.045929,-0.00976562,0.00106812
935,0.00961304,-0.00488281,0.00366211,0.0100708,0.0413513,0.00579834,-0.0062561,0.00320435,0.0338745
935,-0.0158691,-0.0888062,0.0192261,0.020752,0.0360107,0.00534058,0.0405884,0.00457764,-0.0134277
935,0.0456238,-0.0973511,0.0143433,-0.0187683,-0.00228882,0.018158,0.0308228,0.00274658,0.0012207
935,0.0669861,-0.123138,-0.000457764,0.0154114,0.0291443,0.00762939,0.00137329,0.0143433,0.0112915
935,0.0131226,-0.080719,0.06073,-0.00717163,-0.00747681,-0.0135803,-0.000305176,0.0236511,0.00686646
935,0.0358582,-0.0498962,0.0349426,-0.0050354,0.0108337,0.00976562,-0.00961304,0.000762939,-0.0126648
935,0.00930786,-0.0541687,0.0190735,0.0311279,0.017395,0.0102234,-0.0163269,-0.00244141,0.0189209
935,-0.0546265,-0.0456238,0.0512695,0.0100708,-0.0117493,0.0152588,0.0300598,-0.00152588,-0.00686646
936,-0.0296021,0.00137329,-0.000762939,0.0160217,0.0331116,0.0279236,0.0088501,0.00808716,-0.00442505
936,0.00320435,-0.0469971,0.0563049,0.0422668,0.0135803,-0.00701904,0.0146484,0.0306702,0.0444031
936,-0.0123596,0.0102234,0.0592041,0.0320435,0.00366211,-0.00366211,0.0315857,0.00183105,0.0466919
936,0.0088501,0.0382996,0.0553894,0.0213623,0.0299072,0.00152588,0.00305176,-0.015564,0.00854492
936,0.0346375,0.0233459,0.0161743,0.0177002,0.00915527,-0.00595093,-0.0175476,0.0305176,0.0491333
936,0.022583,0.0183105,-0.00534058,0.00244141,-0.0146484,0.0164795,0.0288391,-0.0262451,0.00823975
936,0.0474548,-0.0125122,-0.0309753,-0.0224304,0.00778198,0.00732422,-0.0109863,-0.0158691,0.0151062
936,0.00747681,-0.0234985,0.0100708,0.0192261,-0.0195312,-0.0212097,0.00152588,0.0132751,0.0462341
936,0.0228882,-0.00534058,0.04776,0.0192261,-0.0132751,-0.010376,0.0134277,-0.0134277,-0.032196
936,0.0364685,-0.00808716,0.0314331,-0.00335693,0.019989,0.0286865,0.00854492,0.00701904,0.0166321
937,0.00549316,-0.0509644,0.0862122,-0.017395,-0.00839233,-0.0201416,0.0152588,0.0125122,0.000762939
937,-0.0332642,-0.0105286,0.0723267,-0.0088501,-0.0105286,0.0187683,0.0161743,-0.0366211,-0.0331116
937,-0.0271606,-0.0114441,0.0161743,-0.0125122,0.0254822,0.0241089,-0.0238037,-0.00106812,-0.00427246
937,-0.045166,-0.0378418,0.0547791,0.00991821,0.00457764,-0.0183105,0.00457764,0.0160217,-0.00473022
937,-0.019989,0.0263977,0.0941467,-0.00686646,-0.00747681,0.0189209,0.000305176,-0.00396729,-0.00564575
937,-0.0253296,0.0578308,0.0418091,0.00228882,0.0253296,-0.00595093,-0.0268555,0.00793457,0.0088501
937,-0.0204468,0.040741,0.0270081,0.0300598,0.00778198,0.00518799,-0.00595093,0.0144958,-0.00793457
