Frame,RF,VL,BF,TA,SOL,GAS_MED,GAS_LAT,GLUT_MED,GLUT_MAX
662,0.0134277,0.0637817,-0.0608826,0.144196,0.0115967,-0.00778198,-0.104218,-0.00946045,-0.00793457
662,-0.0108337,0.0726318,-0.0775146,0.117188,-0.00762939,0.0434875,-0.0218201,-0.0650024,-0.00335693
662,-0.00183105,0.067749,-0.0917053,-0.0390625,0.00579834,-0.00183105,0.0271606,-0.0447083,0.00686646
662,0.0189209,0.0448608,-0.0726318,-0.0834656,0.0196838,-0.0190735,0.0500488,-0.0236511,-0.00976562
662,0.0213623,0.0480652,-0.0631714,-0.0421143,0.020752,0.0152588,0.0947571,0.00671387,0.0177002
662,-0.0184631,0.0579834,-0.0157166,0.0341797,-0.00228882,0.0291443,0.135193,0.0152588,-0.0233459
663,-0.000915527,0.0405884,0.0154114,-0.0299072,0.00366211,-0.0386047,0.263672,0.019989,0.0317383
663,0.00549316,0.0506592,0.0390625,-0.0216675,-0.00686646,-0.0572205,0.259399,-0.0114441,0.019989
663,0.00854492,0.01297,0.0413513,-0.0198364,0.0392151,-0.0744629,0.25238,0.0164795,0.0427246
663,0.0187683,0.00228882,0.052948,-0.0271606,-0.0144958,-0.0204468,0.322418,0.00350952,0.0262451
663,0.0559998,-0.00411987,0.0231934,0.040741,-0.0357056,0.0186157,0.367584,0.0279236,0.0222778
663,0.0604248,0.0209045,-0.00289917,0.0410461,-0.0144958,-0.0198364,0.414429,0.0482178,0.0317383
663,-0.00473022,0.0473022,-0.0276184,0.124512,-0.00518799,-0.0430298,0.446472,-0.0062561,0.0189209
663,0.0126648,0.0816345,-0.0309753,-0.13916,0.00442505,-0.0389099,0.526123,0.0158691,-0.00198364
663,-0.0408936,0.0593567,-0.0180054,-0.167236,0.0430298,0.0219727,0.607452,0.00213623,0.0221252
663,-0.0109863,0.110779,0.0178528,-0.063324,0.0234985,0.0572205,0.704651,0.0260925,0.0352478
664,-0.0114441,0.0588989,0.0616455,0.0119019,-0.00213623,0.0836182,0.829468,0.014801,0.0135803
664,-0.00976562,0.100403,0.0395203,0.421295,0.0656128,0.171356,0.844421,0.038147,0.0578308
664,0.00610352,0.0971985,0.0741577,0.457153,0.0839233,0.108948,0.784302,0.0233459,0.0292969
664,-0.00640869,0.0666809,0.0695801,0.340576,0.0712585,0.0930786,0.793915,0.0164795,0.0306702
664,0.0135803,0.01297,0.035553,0.177155,0.0494385,0.0640869,0.771637,0.00152588,0.00137329
664,0.00640869,-0.000762939,-0.0436401,-0.127411,0.0450134,0.0338745,0.712585,0.00350952,0.0123596
664,0.0375366,0.0367737,-0.0358582,0.0317383,0.0195312,-0.043335,0.675659,0.0192261,0.00793457
664,0.022583,0.0361633,-0.0270081,0.106659,-0.0178528,-0.0643921,0.646973,0.0154114,0.0117493
664,0.0296021,0.0485229,-0.00518799,0.132294,-0.057373,-0.0656128,0.542145,0.0132751,0.00518799
664,0.00534058,0.0485229,0.00305176,0.138245,-0.022583,-0.0747681,0.410004,0.0325012,-0.0038147
665,0.0218201,0.0105286,0.0338745,0.00320435,-0.0382996,-0.0227356,0.291748,0.00595093,0.0088501
665,-0.00656128,-0.00289917,0.00518799,-0.153961,-0.00244141,-0.00213623,0.231476,-0.027771,-0.00869751
665,0.0180054,0.0598145,0.0505066,-0.261536,0.0279236,0.0378418,0.0973511,0.0131226,-0.0106812
665,-0.0315857,0.134735,0.0593567,-0.226746,0.030365,0.0143433,0.00869751,0.0152588,-0.0195312
665,-0.0106812,0.177307,0.038147,-0.0959778,0.0286865,0.0221252,-0.065918,-0.000305176,-0.0466919
665,0.00976562,0.14328,0.00747681,-0.190887,-0.0213623,-0.0247192,-0.150604,0.0288391,-0.0390625
665,0.00839233,0.115356,0.00579834,-0.107269,-0.00823975,-0.00396729,-0.165558,-0.0192261,-0.00854492
665,-0.0108337,0.157623,0.00793457,-0.0535583,-0.0346375,-0.0132751,-0.173798,0.0209045,-0.0205994
665,-0.0222778,0.102692,0.0335693,-0.0224304,0.00518799,-0.0358582,-0.225983,0.00442505,-0.039978
665,-0.0288391,0.0480652,0.0453186,-0.0108337,0.0233459,-0.0349426,-0.28595,-0.0300598,-0.0488281
666,-0.0128174,-0.00823975,0.0402832,0.0352478,0.0213623,-0.0265503,-0.276337,0.0125122,-0.0302124
666,0.035553,0.0379944,0.0665283,0.0286865,-0.0216675,-0.0132751,-0.260773,-0.0012207,-0.0164795
666,0.0506592,0.0265503,0.0233459,-0.0402832,0.00427246,0.000915527,-0.298004,0.0105286,0.00839233
666,0.0134277,0.00335693,-0.000152588,-0.0627136,-0.0160217,0.00976562,-0.301208,-0.00808716,0.0138855
666,0.0135803,0.0195312,0.0108337,-0.0267029,0.0209045,0.0334167,-0.284729,0.0238037,0.0398254
666,0.0253296,0.0396729,0.0236511,0.0195312,0.0291443,0.00305176,-0.336456,-0.00152588,0.0309753
666,0.0572205,0.0234985,0.0183105,0.0152588,0.00656128,-0.0038147,-0.325165,0.0256348,0.0268555
666,0.038147,-0.00564575,0.0210571,-0.0991821,0.0198364,0.0212097,-0.345917,0.0299072,0.0730896
666,0.0108337,-0.0128174,0.000152588,-0.107422,0.0134277,-0.00183105,-0.327606,0.0257874,0.0535583
666,0.012207,0.00946045,-0.0497437,-0.0460815,0.0125122,-0.000457764,-0.3685,0.0186157,0.0720215
667,0.0140381,0.00366211,0.0149536,-0.0773621,0.0506592,-0.00305176,-0.354309,0.0349426,0.0276184
667,0.0363159,0.0271606,0.0308228,0.0254822,0.0354004,-0.00549316,-0.354309,0.0312805,0.0584412
667,0.0212097,0.00640869,0.0366211,0.106812,-0.00183105,-0.000762939,-0.370636,0.0238037,0.0624084
667,0.0434875,0.0218201,0.0494385,0.106506,0.0138855,0.00854492,-0.341949,0.0175476,0.0602722
667,0.0318909,-0.0105286,0.0448608,0.130463,0.0263977,0.00350952,-0.35553,0.00244141,0.0178528
667,0.0177002,-0.000915527,0.059967,0.117188,-0.0050354,0.0263977,-0.343323,0.00610352,-0.0193787
667,0.0341797,-0.000915527,0.0708008,0.0816345,0.000305176,0.00198364,-0.386658,0.0265503,-0.0144958
667,0.0134277,-0.0163269,0.0569153,0.0442505,-0.00396729,-0.00900269,-0.354767,0.0294495,-0.00137329
667,0.0386047,-0.00640869,0.0369263,0.119324,-0.0196838,0.0241089,-0.381775,0.0146484,0.0210571
667,-0.00595093,-0.0112915,-0.0639343,0.0720215,-0.00961304,0.00808716,-0.35141,0.00640869,0.00823975
668,-0.0228882,-0.0309753,-0.0985718,0.0628662,0.015564,0.0442505,-0.417023,-0.0123596,-0.014801
668,-0.0299072,-0.0778198,-0.120697,0.0382996,0.0393677,0.0215149,-0.385132,-0.0135803,-0.00747681
668,-0.0289917,-0.119324,-0.0834656,0.0552368,0.00762939,0.0105286,-0.404205,-0.00808716,-0.00946045
668,-0.0134277,-0.0836182,-0.0276184,0.0120544,0.0300598,0.032196,-0.44281,-0.0100708,-0.0260925
668,0.0250244,-0.045166,0.050354,0.0115967,0.0187683,0.00701904,-0.503693,-0.00595093,-0.00656128
668,-0.0128174,-0.0822449,0.0549316,-0.0189209,0.00564575,0.00747681,-0.562286,-0.0012207,-0.0115967
668,-0.0231934,-0.040741,0.035553,0.00320435,0.0108337,0.00335693,-0.584259,-0.0245667,-0.0480652
668,-0.00350952,-0.0369263,-0.0178528,0.0123596,0.0126648,0.0346375,-0.694122,-0.0161743,-0.0566101
668,0.010376,-0.0456238,-0.0062561,0.00244141,0.0195312,0.0335693,-0.835419,-0.0518799,-0.0628662
668,0.0271606,0.0177002,-0.0120544,-0.0157166,-0.00854492,0.0299072,-0.8992,-0.0474548,-0.0444031
669,0.0315857,0.0212097,0.0062561,-0.000152588,0.0115967,0.0595093,-0.965118,-0.0204468,-0.00961304
669,0.0195312,-0.020752,-0.0431824,-0.00183105,0.010376,0.0177002,-0.952606,0.00442505,0.0114441
669,0.0038147,-0.0357056,0.00854492,0.0267029,-0.00564575,0.00457764,-0.951843,0.0166321,-0.00106812
669,0.0172424,-0.0387573,0.0209045,0.0106812,0.0172424,0.00701904,-0.910034,0.0190735,0.0337219
669,0.0253296,-0.062561,-0.0201416,-0.00274658,0.00732422,-0.0209045,-0.848541,-0.0230408,0.00274658
669,0.0186157,-0.0871277,-0.017395,0.0241089,0.0187683,-0.01297,-0.744171,-0.0143433,0.0231934
669,0.0245667,-0.0439453,0.0196838,0.00961304,-0.00823975,-0.0382996,-0.622406,0.00762939,0.0375366
669,0.0317383,-0.0326538,0.000610352,0.0050354,0.0183105,-0.0280762,-0.550995,0.0308228,0.0357056
669,0.00411987,-0.0280762,0.00930786,0.0410461,0.00335693,-0.0401306,-0.464478,0.0463867,0.0657654
669,-0.0132751,-0.0215149,0.00228882,-0.0263977,0.00534058,-0.0233459,-0.328979,0.0257874,0.0526428
670,0.00595093,0.00869751,0.0180054,-0.0134277,0.0219727,-0.0421143,-0.277557,0.0117493,0.0343323
670,-0.00610352,-0.00564575,0.0328064,-0.0184631,-0.00991821,-0.0292969,-0.182495,0.0364685,0.0267029
670,0.0109863,-0.00579834,0.0196838,-0.000305176,-0.032196,-0.0140381,-0.0979614,0.0462341,0.0520325
670,0.0198364,0.018158,0.0515747,0.0282288,0.0228882,0.0576782,-0.0512695,0.0489807,0.0408936
670,0.0245667,-0.0238037,0.0131226,0.032959,0.00366211,0.00274658,0.0276184,0.0163269,-0.000152588
670,0.0102234,-0.0192261,0.0265503,0.037384,-0.0169373,0.000915527,0.100403,0.0241089,-0.00701904
670,0.0202942,-0.0328064,0.0666809,0.0398254,0.00335693,-0.0292969,0.154572,-0.00106812,-0.0242615
670,0.030365,-0.0384521,0.0634766,0.0349426,0.0495911,0.0669861,0.213928,0.0105286,0.0117493
670,0.0378418,-0.0473022,0.0418091,0.0656128,-0.0111389,0.0994873,0.261536,0.0100708,0.0216675
670,0.0294495,-0.0236511,0.0125122,0.0308228,0.00183105,0.139313,0.275116,0.00808716,0.00411987
671,0.0505066,-0.019989,-0.00488281,0.0956726,-0.0140381,0.181122,0.27298,0.0038147,-0.0198364
671,-0.0114441,-0.0273132,-0.00595093,0.145874,0.0332642,0.207367,0.260468,0.00320435,-0.0062561
671,-0.0160217,-0.0350952,-0.0274658,0.0292969,-0.0270081,0.109558,0.284424,0.0117493,0.00549316
671,0.00350952,0.00320435,-0.00915527,-0.0517273,0.00869751,0.00137329,0.327454,0.0227356,0.0180054
671,-0.00656128,-0.0384521,-0.0389099,-0.158691,0.00518799,-0.0665283,0.335999,-0.0119019,0.0212097
671,0.0234985,-0.0152588,-0.0245667,-0.128326,0.0267029,0.00854492,0.340118,0.0137329,0.0236511
671,0.0154114,0.03479,0.0132751,-0.0942993,0.0524902,0.00106812,0.344543,0.0105286,0.000610352
671,0.00778198,-0.00411987,-0.0253296,-0.0840759,0.0273132,0.0456238,0.370026,0.0146484,0.0263977
671,-0.00762939,-0.00915527,0.00991821,-0.0537109,0.0442505,0.00488281,0.39856,0.0268555,0.0361633
671,0.0190735,-0.0231934,0.000915527,-0.0578308,0.0143433,-0.000457764,0.430298,0.0352478,0.0309753
672,0.0111389,-0.0248718,0.0312805,0.0613403,0.00183105,-0.0112915,0.428619,-0.00320435,0.00732422
672,0.00366211,-0.0132751,0.0305176,-0.0352478,-0.00274658,-0.0241089,0.505371,0.00808716,0.0189209
672,0.0270081,-0.0274658,0.0192261,-0.0830078,-0.0128174,-0.040741,0.436859,0.0535583,0.032196
672,0.025177,-0.0279236,0.0144958,-0.0561523,-0.0186157,-0.0230408,0.470886,0.025177,0.0553894
672,0.00747681,-0.0508118,-0.00427246,-0.0604248,0.00274658,-0.00930786,0.465546,0.0276184,0.0405884
672,0.0112915,-0.0134277,-0.0328064,-0.0746155,-0.0234985,-0.000152588,0.435638,0.0205994,0.0364685
672,0.0183105,0.00854492,0.0152588,0.0454712,-0.0292969,0.0131226,0.44281,0.0219727,0.0534058
672,-0.00549316,-0.0492859,-0.00534058,0.0906372,-0.0418091,-0.0515747,0.440369,0.018158,0.0341797
672,-0.0186157,-0.00854492,0.0119019,0.125427,-0.0119019,-0.0193787,0.43396,-0.0131226,-0.000152588
672,-0.00320435,0.0126648,0.0108337,0.192261,-0.0210571,0.00778198,0.415955,0.0239563,0.00640869
673,-0.0189209,-0.0219727,0.00900269,0.162354,0.0120544,0.00488281,0.40451,0.0216675,-0.0120544
673,0.000762939,0.030365,0.0271606,0.0135803,0.00762939,-0.000305176,0.384674,0.0393677,0.00183105
673,0.00839233,0.0587463,-0.00595093,-0.143127,0.0317383,0.0244141,0.391998,0.00244141,-0.0238037
673,-0.00396729,-0.00518799,0.00411987,-0.168304,0.00564575,0.0273132,0.401306,0.0259399,0.0137329
673,-0.0114441,-0.000915527,0.00183105,-0.276184,0.0271606,0.0132751,0.413971,0.027771,-0.020752
673,0.0267029,0.00534058,0.0131226,-0.19043,0.0128174,-0.00473022,0.44632,0.014801,-0.020752
673,0.0430298,-0.00534058,0.0253296,-0.142517,0.0448608,0.00473022,0.458984,0.0120544,-0.0112915
673,0.0279236,0.0294495,0.00793457,-0.0372314,0.0141907,0.00106812,0.407867,0.0219727,-0.00518799
673,0.0242615,0.0379944,0.0294495,0.136566,0.00366211,0.0135803,0.396729,0.00427246,-0.00823975
673,0.00747681,0.0364685,0.00839233,0.0762939,0.0291443,0.0276184,0.408936,0.000915527,-0.0219727
674,0.0334167,0.0614929,-0.00457764,0.198669,0.0532532,0.00640869,0.392761,-0.00488281,-0.0201416
674,0.01297,0.0486755,-0.00717163,0.197144,0.0135803,-0.000305176,0.361633,0,-0.0222778
674,0.0216675,0.0984192,0.00473022,0.143738,0.0125122,0.0131226,0.376282,-0.00442505,0.0088501
674,0.0314331,0.121613,0.0088501,0.0708008,-0.000610352,-0.0297546,0.38681,0.0274658,0.00869751
674,0.0231934,0.106812,-0.0106812,0.0428772,0.000305176,-0.0254822,0.375671,0.0285339,-0.0177002
674,0.0241089,0.10025,0.0109863,0.0222778,-0.0228882,-0.000915527,0.377197,0.0215149,0.00839233
674,-0.0115967,0.0271606,0.017395,-0.00732422,-0.00518799,0.0265503,0.369263,0.0209045,0.00305176
674,-0.0106812,0.0834656,-0.0134277,-0.00610352,0.0161743,0.0154114,0.339813,0.0160217,0.045929
674,-0.00671387,0.0608826,0.00335693,-0.00350952,-0.0112915,-0.0186157,0.344391,0.00991821,0.030365
674,0.00564575,0.0834656,0.0106812,0.0189209,0.0192261,-0.00915527,0.357361,-0.00930786,0.0576782
675,-0.0166321,0.0770569,0.0186157,-0.0088501,0.0495911,-0.00274658,0.363617,0.0105286,0.0257874
675,-0.0160217,0.0509644,-0.0114441,0.0126648,0.0152588,-0.0088501,0.339355,0.0184631,0.032196
675,-0.0161743,0.0375366,0.0263977,0.0500488,0.00442505,0.000610352,0.275879,0.020752,-0.0050354
675,0.0109863,0.0318909,-0.00259399,0.0219727,0.0219727,0.00579834,0.278168,0.00213623,-0.00366211
675,0.0241089,0.00167847,0.0276184,0.027771,0.0050354,-0.0175476,0.259705,0.0144958,0.0169373
675,0.059967,0.0247192,0.0335693,0.0485229,0.0128174,-0.00427246,0.274658,0.0239563,0.00747681
675,0.0263977,0.0657654,0.0369263,0.0466919,0.0247192,0.0219727,0.275574,0.019989,-0.0114441
675,0.00213623,0.0672913,0.0166321,-0.0192261,0.0242615,0.0175476,0.296478,0.0213623,-0.0363159
675,-0.0172424,0.0645447,-0.00946045,-0.0701904,0.0460815,0.00976562,0.276184,0.0215149,0.00961304
675,-0.0350952,0.0808716,-0.00808716,-0.0241089,0.00564575,0.0158691,0.271759,0.00244141,-0.0143433
676,-0.0431824,0.0827026,0.00167847,-0.0286865,0.0144958,-0.00717163,0.27771,-0.0154114,-0.038147
676,0.0216675,0.100708,-0.0126648,-0.0215149,0.00335693,-0.0108337,0.236816,-0.0238037,-0.000915527
676,0.0196838,0.0810242,0.0257874,-0.0169373,-0.0215149,-0.0390625,0.223389,-0.0108337,0.00137329
676,0.00289917,0.0622559,0.0189209,-0.00305176,0.0349426,0.0167847,0.205383,-0.0898743,-0.00488281
676,-0.00808716,0.00869751,0.0126648,-0.0123596,0.0398254,0.0323486,0.214996,-0.000915527,-0.000152588
676,0.0262451,0.0308228,0.0131226,-0.0126648,0.0299072,-0.00305176,0.199127,0.0154114,0.0291443
676,0.0463867,0.0282288,0.0196838,0.000152588,0.00259399,-0.00671387,0.244904,0.0190735,0.0558472
676,0.0512695,0.0424194,-0.0186157,0.0411987,-0.00442505,0.0437927,0.299072,0.0135803,0.035553
676,0.0177002,0.0665283,-0.0337219,0.0325012,0.0366211,0.0436401,0.364227,0.0396729,0.0735474
676,0.00579834,0.0741577,0.00869751,0.045166,0.0227356,-0.0146484,0.415497,0.0492859,0.0712585
677,-0.0146484,0.0991821,0.0119019,0.00808716,0.032196,-0.0231934,0.48996,0.0311279,0.0349426
677,0.0128174,0.0773621,0.0306702,0.0244141,-0.00183105,-0.00137329,0.622406,0.0444031,0.0653076
677,0.0314331,0.0543213,0.00274658,0.0349426,0.00930786,0.000457764,0.747681,0.0102234,0.0515747
677,-0.00305176,0.0161743,-0.0152588,-0.0166321,0.00854492,0.0326538,0.777893,0.00244141,0.0375366
677,0.0149536,0.0230408,0.0228882,-0.00518799,0.00930786,0.0349426,0.756073,-0.000305176,0.0221252
677,0.00259399,-0.0216675,0.0144958,-0.0187683,0.0108337,-0.0386047,0.688019,0.00335693,0.00915527
677,-0.00946045,0.0302124,0.00442505,0.0338745,0.0312805,-0.102692,0.596466,0.00152588,0.0169373
677,-0.025177,0.0306702,0.0210571,0.00534058,0.0302124,-0.125427,0.540466,0.0187683,0.0140381
677,0.00595093,0.0430298,-0.00457764,0.0216675,0.0108337,-0.105286,0.447998,-0.00152588,-0.000915527
677,0.0257874,0.0120544,0.0125122,0.0750732,0.0163269,-0.0291443,0.310211,0.0328064,0.017395
678,0.0141907,0.0224304,0.0338745,0.0288391,0.0262451,0.0691223,0.198517,0.0230408,0.0143433
678,0.0178528,0.0210571,0.0299072,0.0343323,0.0460815,0.0894165,0.103912,-0.00656128,-0.00823975
678,-0.0282288,0.0245667,0.00305176,-0.0169373,0.0172424,0.0616455,0.0158691,0.00137329,0.00411987
678,-0.00717163,0.0335693,0.0396729,0.00152588,0.0108337,0.0592041,-0.0654602,-0.01297,0.0218201
678,0.0115967,-0.032196,0.00198364,0.0312805,-0.0193787,0.0915527,-0.144348,-0.00274658,-0.00183105
678,0.0367737,0.0189209,0.0135803,0.105896,0.0102234,0.105133,-0.262451,0.0062561,-0.00839233
678,0.0212097,-0.00564575,-0.00762939,0.162659,-0.0341797,0.101471,-0.358734,0.00152588,-0.0221252
678,0.0454712,0.0448608,0.015564,0.306396,0.0236511,0.113068,-0.391083,-0.0038147,-0.00457764
678,0.04776,0.0524902,0.0152588,0.294342,-0.0146484,0.207214,-0.476837,-0.00473022,-0.0134277
678,0.0485229,0.039978,0.038147,0.196533,-0.010376,0.0909424,-0.479736,-0.00350952,0.0253296
679,0.0215149,0.0704956,0.0366211,0.0682068,-0.0166321,-0.0320435,-0.449829,0.00244141,-0.0177002
679,0.0257874,0.0419617,0.00183105,0.045166,0.00808716,-0.00183105,-0.499268,0.0038147,-0.0204468
679,0.0372314,0.0357056,-0.00564575,-0.0895691,0.030365,0.0312805,-0.533447,-0.0233459,-0.0357056
679,0.0143433,-0.0248718,0.0169373,-0.316467,0.0395203,0.0389099,-0.513153,0.000305176,-0.0267029
679,-0.00946045,-0.040741,-0.000610352,-0.363312,0.0273132,0.0193787,-0.523376,-0.00946045,-0.0119019
679,-0.0135803,-0.0889587,0.0125122,-0.106354,0.0280762,0.00305176,-0.531921,-0.00427246,-0.00457764
679,0.0410461,-0.0810242,-0.000915527,-0.0390625,0.0245667,0.0396729,-0.491486,0.0234985,-0.00549316
679,0.0463867,-0.090332,0.0518799,-0.0152588,0.0228882,0.012207,-0.439758,0.00823975,-0.0192261
679,0.0524902,-0.0953674,0.0161743,-0.043335,0.00869751,-0.00366211,-0.41626,0.000610352,-0.022583
679,0.0375366,-0.0332642,0.022583,-0.211945,-0.0283813,-0.0463867,-0.4216,0.0289917,-0.0137329
680,0.020752,-0.0306702,0.00839233,-0.207825,-0.0408936,-0.039978,-0.406494,0.0204468,-0.0119019
680,0.0393677,-0.0114441,0.00457764,-0.157776,-0.0276184,-0.0463867,-0.390778,0.0172424,0.0158691
680,-0.00183105,-0.014801,0.00534058,-0.0421143,-0.0572205,-0.0534058,-0.385437,0.0102234,0.00442505
680,0.0149536,-0.00457764,0.0100708,0.0360107,-0.0697327,-0.0558472,-0.394135,-0.00671387,0.0384521
680,-0.00579834,-0.0186157,0.00488281,0.0177002,-0.0430298,-0.0675964,-0.43045,0.00839233,0.0318909
680,0.00686646,-0.0308228,0.000152588,0.0468445,-0.0344849,-0.0395203,-0.462799,0.00976562,0.035553
680,0.00747681,-0.0270081,0.0167847,0.0798035,-0.00717163,0.052948,-0.486908,0.0332642,0.0416565
680,-0.03479,-0.0439453,0.0102234,0.213318,0.00106812,0.0692749,-0.539856,0.0146484,0.0323486
680,-0.00930786,-0.0602722,-0.00976562,0.359802,-0.0038147,0.0566101,-0.597076,-0.00335693,0.00259399
680,-0.00549316,-0.0283813,0.00595093,0.351257,0.037384,-0.00198364,-0.639954,0.0111389,-0.0038147
681,0.0119019,-0.0456238,0.0236511,0.297852,0.0532532,-0.0549316,-0.671082,0.0396729,-0.0582886
681,0.00930786,-0.042572,0.0302124,0.177307,0.0386047,-0.0285339,-0.660095,0.0239563,-0.0140381
681,0.0402832,-0.0527954,0.0234985,0.106812,0.0532532,0.0224304,-0.647125,0.0462341,-0.0305176
681,0.0186157,-0.0306702,-0.010376,-0.0778198,0.0184631,0.0114441,-0.613403,-0.00732422,-0.0372314
681,-0.00213623,-0.00900269,-0.000152588,-0.206299,0.00778198,0.0227356,-0.598755,-0.00732422,-0.0535583
681,0.00839233,-0.0120544,-0.00671387,-0.16571,0.0270081,0.0222778,-0.587921,-0.0268555,-0.0358582
681,0.00747681,0.0111389,-0.00213623,-0.170593,0.0331116,0.0192261,-0.537109,0.0169373,0.00747681
681,-0.00762939,-0.015564,-0.00717163,-0.203247,-0.00396729,-0.0143433,-0.520477,-0.00396729,0.0352478
681,0.018158,-0.0492859,0.018158,-0.180664,0.018158,-0.0164795,-0.490417,0.0306702,0.0273132
681,-0.00930786,-0.018158,-0.0137329,-0.0476074,0.00946045,0.00335693,-0.429382,0.0318909,0.0205994
682,0.00427246,-0.0540161,-0.00991821,0.0820923,-0.00457764,-0.025177,-0.407562,0.0151062,-0.000762939
682,0.0221252,-0.0170898,0.00427246,0.0294495,-0.0144958,-0.00717163,-0.368805,0.0485229,0.0187683
682,-0.0105286,-0.0302124,0.0186157,0.0437927,-0.0390625,-0.0338745,-0.336761,-0.00228882,-0.0160217
682,0.00686646,-0.0158691,0.018158,0.0112915,-0.020752,-0.0115967,-0.313416,0.0218201,0.00930786
682,0.0283813,-0.0497437,-0.00915527,0.0215149,0.00854492,0.0012207,-0.278015,0.0204468,0.0276184
682,-0.0112915,-0.0396729,0.00228882,0.0163269,-0.00823975,-0.0158691,-0.262451,0.0117493,0.0210571
682,-0.0302124,-0.0234985,0.0128174,0.0288391,0.00473022,-0.00427246,-0.209198,0.017395,0.0160217
682,0.00793457,0.0108337,0.0158691,0.0259399,-0.00991821,0.0114441,-0.167389,0.0115967,0.0260925
682,-0.00808716,-0.0151062,0.00610352,0.0132751,0.0218201,-0.0205994,-0.177307,0.00183105,0.032196
682,-0.0109863,-0.0328064,0.0283813,0.0837708,0.00396729,-0.000305176,-0.108185,-0.00595093,0.0311279
683,-0.00854492,-0.0111389,0.0228882,0.0230408,-0.00137329,-0.0376892,-0.0814819,0.0141907,0.0337219
