Frame,EMG_A01,EMG_A02,EMG_A03,EMG_A04,EMG_A05,EMG_A06,EMG_A07,EMG_A08,EMG_A01_Accz,EMG_A02_Accz,EMG_A03_Accz,EMG_A04_Accz,EMG_A05_Accz,EMG_A06_Accz,EMG_A07_Accz,EMG_A08_Accz,FswA,FswB,EMG_B01,EMG_B02,EMG_B03,EMG_B04,EMG_B05,EMG_B06,EMG_B07,EMG_B08,EMG_B09,EMG_B10,EMG_B11,EMG_B12,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1
343,0.0062561,0.00396729,-0.0160217,0.0784302,0.0689697,-0.0128174,0.0154114,-0.0166321,-0.0111389,0.155792,0.0592041,-0.188599,-0.126953,0.0102234,-0.0541687,-0.0547791,2.69363,2.6767,0.000915527,0.00671387,0.0320435,0.0389099,0.0427246,-0.0306702,0.0242615,-0.0358582,-0.0248718,-0.0114441,0.0123596,0.03479,3.85807,-1.59175,3.93142,813.944,-996.504,283.617,207.643,-1058.39,0.0770316,-0.0449753,0.0400543,-0.0117111,-0.0730515,0.107346,0.250053,-0.0288773,0.166664,-0.0736237,-0.0107956,-0.0411987,0.246849,-0.178719,0.224648,0.0601196,0.201149,0.00701904,0.196991,0.124588,-0.0995255,0.220604,0.216179,-0.130119,-0.206795,0.0533295,-0.151749,-0.133591,0.256538,0.0207901,-0.00888824,-0.126457,-0.0576401,0.00976562
343,0.00610352,0.0115967,0.0219727,0.0686646,0.0012207,0.0012207,0.00289917,-0.0358582,-0.0396729,0.138245,0.0511169,-0.207214,-0.144196,0.022583,-0.0596619,-0.101318,2.63596,2.65778,-0.0180054,0.0164795,0.0149536,-0.00411987,0.03479,0.0312805,0.0146484,-0.00869751,-0.018158,-0.00701904,0.0163269,0.0244141,3.94687,-1.68185,3.21636,994.813,-1103.18,359.011,207.643,-1058.39,0.0770316,0.0228119,0.0590134,-0.0629044,-0.0527573,0.108261,0.190964,-0.0404739,0.200195,-0.127182,-0.0315475,-0.029068,0.206032,-0.125885,0.229874,-0.00671387,0.163918,0.0497437,0.200539,0.132637,-0.131569,0.214615,0.23983,-0.14122,-0.266533,0.0519562,-0.10025,-0.136795,0.2565,0.0167847,-0.0117874,-0.0862885,-0.0975418,-0.00335693
343,0.0209045,-0.00564575,0.0413513,0.0523376,-0.139465,-0.0038147,0.0160217,0.0221252,-0.0187683,0.141296,0.0491333,-0.213928,-0.173798,0.0062561,-0.0585938,-0.118256,2.66113,2.65701,-0.00335693,-0.00747681,0.027771,0.0488281,0.0540161,-0.0050354,-0.00488281,0.0161743,0.0216675,-0.0170898,0.0106812,0.0132751,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0141525,0.0209808,0.00408173,-0.0268555,0.0751495,0.217857,-0.0335693,0.169411,-0.126381,0.00370026,-0.0677109,0.224838,-0.124054,0.182228,0.00907898,0.20256,0.0194931,0.182076,0.152817,-0.0856018,0.207825,0.18631,-0.169754,-0.235901,0.0426102,-0.158463,-0.12619,0.272598,0.0325775,0.0348663,-0.149269,-0.0976562,0.0186157
343,0.0187683,0.0154114,0.0576782,0.0238037,-0.267181,0.000305176,0.0218201,0.0201416,-0.0309753,0.167694,0.0125122,-0.129089,-0.13382,0.00579834,-0.0576782,-0.0801086,2.66144,2.6416,0.0135803,0.0204468,0.0157166,-0.00808716,0.0454712,0.022583,0.0323486,0.00656128,-0.00137329,0.0361633,0.042572,-0.00732422,3.40924,-1.85966,3.2173,813.947,-782.762,320.949,207.643,-1058.39,0.0770316,0.0056839,0.0277328,-0.00350952,-0.0639343,0.266953,-0.633698,-0.077095,0.269127,-0.0892258,-0.0123978,-0.0788116,0.275421,-0.724182,0.350075,0.0297546,0.21534,0.0157547,0.184174,0.162239,-0.116959,0.223427,0.21286,-0.140648,-0.273514,0.0139618,-0.148811,-0.144424,0.251083,-0.00244141,0.0317383,-0.133095,-0.0840378,0.00854492
344,0.00991821,0.0154114,0.0640869,0.0535583,-0.11734,-0.0262451,-0.0131226,0.00717163,0.0105286,0.17746,0.0131226,-0.123138,-0.13916,-0.0178528,-0.0718689,-0.0846863,2.6535,2.65976,0.0205994,0.0393677,0.00869751,0.0180054,0.0566101,-0.0138855,-0.00183105,0.0215149,0.0215149,0.0909424,0.0140381,-0.0123596,3.05131,-2.30338,3.57605,814.055,-889.467,396.553,207.643,-1058.39,0.0770316,-0.00297546,0.0396729,0.00102997,-0.0614166,0.247574,-0.65609,-0.032692,0.247269,-0.137558,-0.0108337,-0.0744247,0.233307,-0.74337,0.340538,-0.00106812,0.277367,-0.001297,0.162697,0.151482,-0.099678,0.248947,0.207253,-0.161438,-0.267181,0.0623703,-0.119743,-0.199814,0.256615,0.0465775,0.0153732,-0.126495,-0.0914001,0.0170898
344,-0.00183105,0.00839233,0.0550842,0.0656128,0.155792,0.0161743,0.0224304,0.0210571,-0.0337219,0.17746,0.0256348,-0.128937,-0.13504,-0.00289917,-0.0585938,-0.065918,2.66678,2.65656,-0.0180054,0.0276184,0.0273132,0.00778198,0.0411987,0.0119019,0.0158691,-0.015564,0.0228882,0.100861,0.0578308,-0.00717163,0,0,0,0,0,0,207.643,-1058.39,0.0770316,-0.0302505,0.0140381,-0.0195312,-0.0344849,0.280418,-0.641785,-0.0335693,0.269966,-0.0920105,-0.051651,-0.115929,0.217476,-0.733299,0.366516,0.0258255,0.267105,0.0423813,0.196724,0.104904,-0.0231171,0.222435,0.220528,-0.0767899,-0.27462,0.0546646,-0.130997,-0.193596,0.248146,0.040741,-0.0364304,-0.0944138,-0.0563812,-0.000305176
344,0.0152588,0.0160217,0.0320435,0.0933838,0.296936,-0.000915527,0.0109863,0.0457764,-0.000305176,0.184174,0.0259399,-0.113831,-0.127716,-0.012207,-0.0698853,-0.0575256,2.64526,2.66891,0.00259399,0.0273132,-0.0012207,0.0236511,0.0701904,0.00701904,-0.000610352,0.0212097,0.0413513,0.0865173,0.0311279,0.00991821,0,0,0,0,0,0,207.643,-1058.39,0.0770316,-0.00896454,0.0284576,-0.0217819,-0.032692,0.23201,-0.648232,0.00354767,0.270653,-0.0942993,0.00682831,-0.0811386,0.215378,-0.767136,0.318527,-0.000305176,0.308113,-0.018425,0.201721,0.118523,-0.0267029,0.182838,0.216904,-0.144081,-0.234413,0.0634003,-0.126724,-0.19165,0.273628,0.0325775,-0.030098,-0.111732,-0.0844193,0.00701904
344,-0.00320435,0.0296021,0.0106812,0.0840759,0.337067,0.010376,0.0169373,0.0378418,-0.00808716,0.168762,0.00640869,-0.123749,-0.135651,-0.00213623,-0.0564575,-0.0709534,2.67334,2.68112,0.00717163,0.0305176,0.042572,0.0198364,0.0531006,0.0263977,0.0416565,0.0257874,-0.019989,0.0494385,0.0520325,0.0286865,3.32009,-2.03676,3.57527,814.081,-1138.79,378.138,207.643,-1058.39,0.0770316,0.0191116,0.0373459,-0.0368881,-0.0451279,0.234451,-0.637398,-0.042305,0.275154,-0.0676727,-0.00640869,-0.0889206,0.230751,-0.739479,0.321693,0.0197601,0.218468,0.0124359,0.234489,0.105247,-0.0490189,0.228233,0.212021,-0.13958,-0.233879,0.0262833,-0.129318,-0.138969,0.240326,0.0276947,-0.0207138,-0.132523,-0.0622559,0.00518799
344,0.0340271,0.00869751,0.0038147,0.0808716,0.339661,0.00411987,-0.0102234,0.0164795,-0.00335693,0.185852,0.00411987,-0.137787,-0.15976,-0.0180054,-0.0535583,-0.0648499,2.66098,2.66205,0.0154114,0.00808716,-0.00289917,0.0257874,0.0697327,0.0204468,0.0183105,0.0170898,0.00793457,0.0534058,0.0437927,-0.0157166,4.03814,-1.67931,4.64647,813.9,-996.57,245.909,207.643,-1058.39,0.0770316,-0.00301361,0.0508499,-0.0200272,-0.0409317,0.238762,-0.666924,-0.0394821,0.288506,-0.115585,-0.0233078,-0.0524902,0.221786,-0.737381,0.357475,0.000419617,0.239601,0.0813675,0.194283,0.124207,-0.00553131,0.196381,0.262985,-0.138779,-0.247192,0.0577927,-0.121498,-0.190849,0.236168,0.0558472,-0.0300598,-0.095787,-0.0796127,0.0012207
344,-0.019989,-0.0167847,0.0396729,0.0654602,0.226746,-0.00915527,0.0135803,0.000457764,-0.0126648,0.160828,0.0062561,-0.119324,-0.145569,-0.018158,-0.0440979,-0.0671387,2.68173,2.66846,-0.0012207,0.0698853,0.00930786,0.0299072,0.0378418,-0.0254822,0.0154114,0.0119019,0.0125122,0.0236511,0.0376892,0.0169373,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0317001,0.0374603,-0.0428772,-0.0355911,0.229454,-0.629654,-0.0333405,0.247917,-0.108948,0.00530243,-0.0979614,0.228806,-0.697784,0.351601,0.0146484,0.274582,0.0344467,0.199661,0.129852,-0.0362778,0.215454,0.22789,-0.171509,-0.22953,0.0339127,-0.120049,-0.180321,0.304031,0.0534821,-0.0308609,-0.112343,-0.10952,0.00671387
344,-0.0332642,0.0119019,0.0306702,0.0672913,0.175476,-0.0210571,-0.0050354,-0.0350952,0.0216675,0.16037,-0.0572205,-0.142059,0.284271,-0.236053,-0.0767517,-0.0602722,2.65182,2.65854,0.0238037,0.0608826,0.0138855,0.0419617,0.0357056,0.0114441,-0.000610352,0.0180054,0.0186157,0.0370789,0.0196838,0.00732422,3.23088,-1.94729,3.93277,994.835,-1103.14,377.865,207.643,-1058.39,0.0770316,0.0577545,0.0139618,0.0336838,-0.0223923,0.265121,-0.537262,-0.0896835,0.386276,-0.123177,-0.0237656,-0.12413,0.308189,-1.03443,0.910416,-0.0038147,0.407867,0.0217438,0.209007,0.1334,-0.0362778,0.251083,0.231934,-0.131912,-0.29068,0.0267029,-0.0940323,-0.223045,0.242729,0.0522995,0.0397491,-0.123367,-0.0842285,0.00610352
344,-0.0318909,-0.00411987,0.0260925,0.0558472,-0.0521851,-0.00640869,0.00244141,-0.0418091,-0.000610352,0.16098,-0.0866699,-0.142059,0.310669,-0.241699,-0.0605774,-0.040741,2.64145,2.66281,-0.00839233,0.0169373,0.0167847,0.025177,0.0392151,-0.0161743,-0.00610352,0.0576782,0.025177,0.00671387,0.0193787,-0.00335693,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0719452,-0.000915527,0.0220871,-0.0214767,0.274811,-0.540504,-0.0361252,0.375786,-0.178757,-0.0240707,-0.110245,0.277977,-1.00975,0.952225,0.0168991,0.444679,-0.0137329,0.197868,0.138664,-0.0172043,0.2388,0.204239,-0.103531,-0.228615,0.0430679,-0.188484,-0.20092,0.264816,0.0437546,0.0258636,-0.125046,-0.0680542,-0.0219727
344,-0.0248718,0.0100708,0.0285339,0.0497437,-0.132294,0.0144958,0.0289917,-0.0230408,0.0271606,0.18631,-0.0686646,-0.131531,0.288086,-0.238953,-0.0694275,-0.0411987,2.677,2.64618,0.0172424,0.0216675,0.0202942,-0.0115967,0.0502014,0.0260925,0.0120544,0.0177002,-0.000762939,0.0442505,0.0437927,-0.0262451,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0364685,-0.0405884,0.00976562,-0.0371933,0.270691,-0.524139,0.0127411,0.376778,-0.121841,-0.0254822,-0.157967,0.288162,-1.02642,0.911522,0.00526428,0.453949,0.0421524,0.235519,0.0951767,-0.0346756,0.21698,0.252419,-0.0960922,-0.279961,0.0508881,-0.146713,-0.169601,0.21286,0.0196457,0.00797272,-0.106468,-0.0722885,-0.0152588
344,0.0434875,0.0109863,0.0163269,0.0772095,-0.00411987,0.0254822,0.0161743,0.00274658,0.0164795,0.184021,-0.0889587,-0.102997,0.324707,-0.238953,-0.0608826,-0.0144958,2.68921,2.67075,-0.000610352,-0.00808716,-0.00320435,0.00244141,0.04776,0.00442505,0.0012207,0.0202942,0.0134277,0.0292969,0.0250244,-0.00350952,3.76898,-2.12427,4.29001,994.743,-960.791,321.052,207.643,-1058.39,0.0770316,0.0326538,0.000762939,-0.00827789,-0.0671387,0.248947,-0.544891,0.0122452,0.389023,-0.110474,-0.0160217,-0.115509,0.260544,-1.05965,0.928993,0.00747681,0.464897,0.0153351,0.197906,0.108833,-0.00881195,0.187454,0.223122,-0.148163,-0.254021,0.0926971,-0.149155,-0.196724,0.282288,0.0519943,-0.0469589,-0.121078,-0.0735855,-0.0167847
345,0.0694275,0.0315857,0.0202942,0.0628662,-0.0619507,0.0205994,0.0245667,0.0256348,0.020752,0.189209,-0.0666809,-0.112762,0.30304,-0.247955,-0.0253296,-0.0204468,2.67487,2.65701,0.00106812,0.0141907,0.00427246,-0.0227356,0.0372314,0.0213623,0.00930786,0.0120544,0.00198364,0.03479,0.0582886,0.00930786,3.32052,-2.12498,3.93298,633.318,-1245.69,359.682,207.643,-1058.39,0.0770316,0.062561,0.00038147,-0.00686646,-0.025444,0.235214,-0.552063,-0.0434113,0.363922,-0.0837708,-0.028801,-0.09758,0.28511,-1.02036,0.90538,-0.00427246,0.425453,0.044632,0.262337,0.106544,-0.030365,0.242462,0.234871,-0.15625,-0.262451,0.0322342,-0.120583,-0.140305,0.240517,0.032692,-0.00453949,-0.0873566,-0.122337,-0.0109863
345,0.0204468,0.00244141,0.0128174,0.0671387,-0.0538635,0.0233459,0.0302124,0.0706482,0.0268555,0.17868,-0.085144,-0.11673,0.322418,-0.220947,-0.0701904,-0.0366211,2.66861,2.6622,0.0308228,-0.0216675,-0.00808716,0.0311279,0.057373,0.000152588,-0.00350952,0.020752,0.037384,0.017395,0.0305176,-0.00396729,3.6792,-1.23573,4.28855,994.697,-1067.73,264.678,207.643,-1058.39,0.0770316,0.0597382,0.0320435,0.0156403,-0.0318527,0.234375,-0.520935,-0.042572,0.390701,-0.133972,-0.0486374,-0.0746536,0.285912,-1.01376,0.914192,0.00312805,0.426102,0.0624466,0.214043,0.0971222,0.0297928,0.217972,0.233192,-0.160446,-0.239487,0.0222397,-0.139198,-0.1651,0.248985,0.104294,-0.0154495,-0.132713,-0.0907898,-0.0180054
345,0.0309753,0.0215149,0.012207,0.0219727,-0.0215149,0.0259399,0.0228882,0.0434875,0.0215149,0.16449,-0.0645447,-0.111084,0.289917,-0.242157,-0.0465393,-0.00976562,2.67944,2.66342,0.032196,0.00289917,0.00671387,-0.00518799,0.0360107,0.045166,0.0228882,-0.0164795,0.00946045,0.0318909,0.0723267,0.00350952,2.96248,-2.03557,4.29079,768.854,-1174.48,340.545,207.643,-1058.39,0.0770316,0.0844193,-0.00587463,-0.00534058,-0.00038147,0.25425,-0.561142,-0.0534058,0.358429,-0.145035,0.00904083,-0.118065,0.255356,-0.993576,0.922279,0.0173187,0.435791,0.0215149,0.246658,0.161171,-0.0159073,0.198326,0.247955,-0.162964,-0.259552,0.0333786,-0.153351,-0.173073,0.261078,0.0387955,0.00602722,-0.09552,-0.104256,-0.0158691
345,0.0248718,-0.010376,-0.0485229,0.0416565,0.0930786,0.00976562,-0.014801,0.0268555,0.0816345,0.236816,-0.141754,-0.0541687,0.869141,-0.088501,-0.0660706,-0.120392,2.66693,2.67334,0.0144958,0.0178528,-0.00488281,0.00518799,0.0820923,0.00976562,-0.00106812,0.01297,0.0160217,0.015564,0.0326538,-0.0241089,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.102692,0.0149536,0.142441,0.195122,-0.339355,-0.718842,-0.0435638,0.246544,-0.198631,-0.0540161,-0.171204,0.961304,-1.05076,0.982094,0.0463486,0.553322,0.0419235,0.189438,0.113564,0.00205994,0.265236,0.2285,-0.148125,-0.261879,0.0509644,-0.156059,-0.184174,0.252571,0.0624466,0.0268555,-0.125923,-0.0669479,-0.00183105
345,0.0161743,-0.0012207,-0.0749207,0.0613403,0.131989,0.0242615,0.0160217,0.0254822,0.0402832,0.207214,-0.143127,-0.0419617,0.871887,-0.108795,-0.0732422,-0.0793457,2.66998,2.68478,-0.00717163,0.00137329,0.00366211,0.00579834,0.0216675,0.032959,0.0234985,0.0239563,0.0196838,0.00106812,0.0358582,0.010376,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.143166,0.0453186,0.105972,0.206528,-0.303917,-0.723724,-0.0402069,0.22892,-0.24353,-0.0331497,-0.148621,0.943947,-1.04862,1.02154,0.0195312,0.582695,0.0115204,0.168228,0.128365,-0.0283051,0.227661,0.224342,-0.087738,-0.239563,0.0299835,-0.32692,-0.216331,0.279045,0.0195312,-0.0652695,-0.156708,-0.0471878,-0.00305176
345,0.0328064,0.0012207,-0.108337,0.0157166,0.0601196,0.0202942,-0.00427246,0.0189209,0.0865173,0.23407,-0.157776,-0.0509644,0.859985,-0.115967,-0.0721741,-0.111084,2.62375,2.63947,0.025177,0.0123596,-0.0152588,0.000610352,0.0679016,0.00961304,0.0178528,0.0164795,0.00991821,0.0492859,0.0250244,-0.0250244,3.76938,-2.03479,4.64741,859.266,-996.297,396.689,207.643,-1058.39,0.0770316,0.130386,-0.00839233,0.116463,0.21656,-0.352898,-0.724449,0.0217819,0.251312,-0.191727,-0.0366592,-0.19928,0.944786,-1.04202,0.980225,0.0156021,0.602264,0.0366974,0.185204,0.0669861,-0.0232315,0.249596,0.187492,-0.117073,-0.26207,0.0787354,-0.290031,-0.223541,0.225639,0.0243759,-0.0212097,-0.157852,-0.117722,0.0152588
345,0.0360107,0.0297546,-0.09552,-0.030365,0.00656128,-0.00732422,0.00488281,0.0132751,0.0642395,0.257263,-0.135193,-0.039978,0.857239,-0.122223,-0.0749207,-0.0961304,2.66998,2.66785,-0.012207,-0.00335693,0.00228882,0.00579834,0.0135803,0.00930786,0.00854492,0.0343323,0.000915527,-0.00762939,0.017395,0.00213623,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.132599,0.0322723,0.0796509,0.147629,-0.347137,-0.718918,-0.0366592,0.261459,-0.157928,-0.0525665,-0.143852,0.936546,-1.08158,0.997124,0.0121689,0.563927,0.00801086,0.192299,0.13073,-0.000343323,0.199585,0.204506,-0.128098,-0.271111,0.0835419,-0.299225,-0.159225,0.27401,0.0335312,-0.0590897,-0.181313,-0.10479,0.00518799
345,0.0473022,0.0300598,-0.0115967,-0.0723267,-0.0640869,0.0111389,0.0215149,0.0154114,0.0788879,0.22522,-0.133057,-0.0508118,0.856018,-0.0985718,-0.055542,-0.110931,2.67181,2.65564,0.0175476,0.00213623,-0.00915527,-0.0263977,0.0552368,0.0396729,0.00244141,0.0262451,0.00610352,0.0224304,-0.00473022,-0.0334167,3.1417,-2.03553,4.29058,994.835,-1103.14,377.865,207.643,-1058.39,0.0770316,0.169258,0.0503922,0.102692,0.198975,-0.35183,-0.762253,-0.028801,0.241089,-0.186386,-0.0212097,-0.161324,0.933571,-1.03935,0.996323,-0.0235367,0.550499,0.0442886,0.230293,0.0889969,0.0101852,0.266113,0.242729,-0.172501,-0.282822,0.0606155,-0.293007,-0.171471,0.241394,0.0440216,-0.00965118,-0.155983,-0.147247,0.0109863
345,-0.00976562,0.0154114,0.0354004,-0.0587463,-0.184784,-0.01297,0.014801,0.0569153,0.0743103,0.229187,-0.148773,-0.0480652,0.870514,-0.108185,-0.0830078,-0.0837708,2.66037,2.67883,0.00778198,-0.0473022,0.0379944,-0.00152588,0.0328064,0.00579834,0.0131226,0.0382996,0.0236511,0.00701904,-0.0166321,-0.00808716,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.104065,0.0651932,0.0899124,0.201836,-0.324707,-0.72525,-0.0513077,0.210075,-0.225487,-0.0579071,-0.134659,0.945587,-1.04355,0.994606,0.013237,0.553055,0.0337982,0.16674,0.100822,0.0725174,0.216484,0.224037,-0.123444,-0.283928,0.0287628,-0.311546,-0.225334,0.281181,0.0756073,-0.0545502,-0.152092,-0.0970459,-0.00152588
345,0.00259399,0.0050354,0.0621033,-0.0523376,-0.162201,-0.00732422,0.0111389,0.0340271,0.0767517,0.243378,-0.103149,-0.0495911,0.870667,-0.0964355,-0.0650024,-0.0860596,2.66449,2.65991,-0.000152588,0.010376,0.000915527,0.00167847,0.0392151,0.0259399,0.0114441,0.00686646,0.00198364,-0.0012207,0.0196838,-0.0254822,3.76969,-1.50103,5.00402,542.88,-1174.55,321.954,207.643,-1058.39,0.0770316,0.124779,0.0382614,0.0998306,0.232773,-0.338287,-0.739098,-0.0438309,0.238686,-0.203476,-0.043602,-0.174217,0.923271,-1.02436,1.0099,0.0244141,0.60421,0.0276947,0.17601,0.116272,-0.0273514,0.241241,0.234718,-0.156097,-0.283928,0.0358582,-0.301666,-0.212822,0.264206,0.0338745,-0.0543976,-0.111046,-0.105896,0.00579834
346,0.0119019,-0.000305176,0.0709534,-0.0682068,-0.144501,-0.00488281,0.0120544,0.0575256,0.103912,0.293884,-0.110168,-0.24353,0.357513,-0.33432,-0.0744629,-0.215454,2.68112,2.69196,0.0138855,-0.0175476,0.0111389,0.0457764,0.0483704,0.0151062,-0.00167847,0.0282288,-0.00564575,0.0050354,-0.0123596,-0.012207,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.150566,0.107689,0.272102,0.158119,-0.524559,0.556068,-0.024147,-0.081749,-0.276947,-0.249329,-0.851326,0.716324,-0.427971,0.126686,0.0468445,0.689163,0.0346375,0.207405,0.10479,0.00537872,0.255623,0.209541,-0.142136,-0.239792,0.0156784,-0.321579,-0.204697,0.246048,0.0381088,-0.0154114,-0.177765,-0.139923,0.00732422
346,-0.0160217,-0.000305176,0.0520325,-0.0654602,-0.0582886,-0.00289917,0.00183105,0.0267029,0.0811768,0.287323,-0.139008,-0.257721,0.353851,-0.325623,-0.0579834,-0.211639,2.67914,2.65564,0.0117493,0.0526428,-0.00610352,0.0187683,0.0445557,0.0315857,0.0276184,0.0241089,-0.00198364,0.00457764,0.000762939,-0.00167847,3.49955,-1.14754,3.93105,859.2,-996.396,340.127,207.643,-1058.39,0.0770316,0.164795,0.134392,0.269241,0.164413,-0.48275,0.506248,-0.0582123,-0.0553894,-0.271835,-0.246925,-0.856514,0.720024,-0.443459,0.156631,0.0274277,0.691948,0.0583267,0.163307,0.111313,-0.0160599,0.202675,0.247002,-0.0966263,-0.276909,0.0315094,-0.592499,-0.212135,0.281601,0.0194168,-0.020752,-0.13401,-0.0724411,0.00793457
346,0.0389099,-0.019989,0.0195312,-0.0732422,0.157776,-0.00350952,0.00839233,0.00442505,0.110779,0.288239,-0.15213,-0.241394,0.353088,-0.319214,-0.0698853,-0.225983,2.66449,2.66998,0.00976562,0.0590515,-0.0120544,0.0135803,0.0466919,-0.00869751,-0.0088501,0.014801,0.00274658,0.0201416,-0.0419617,-0.0279236,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.16861,0.10334,0.281868,0.140419,-0.501556,0.50827,-0.00606537,-0.0766373,-0.280876,-0.227585,-0.835533,0.745735,-0.435867,0.130005,0.00190735,0.714531,0.051384,-0.352592,0.11055,0.017128,0.22438,0.227394,-0.223923,-0.280342,0.0896835,-0.628929,-0.207253,0.304985,0.000152588,-0.0345612,-0.1371,-0.100517,0.0149536
346,0.0517273,0.0190735,0.0801086,-0.128174,0.131531,0.0169373,0.00198364,-0.0141907,0.0775146,0.285797,-0.113068,-0.265045,0.322723,-0.311432,-0.0653076,-0.223846,2.68478,2.64771,-0.00793457,0.0212097,0.0271606,0.017395,0.0259399,0.0123596,0.0335693,0.00808716,0.00198364,0.0157166,-0.012207,-0.00457764,3.49964,-1.59182,3.93183,1039.87,-960.882,264.438,207.643,-1058.39,0.0770316,0.160141,0.135002,0.272217,0.140152,-0.499687,0.511398,-0.0426865,-0.0955582,-0.20195,-0.237045,-0.851707,0.74295,-0.448036,0.15274,0.0270081,0.701485,0.0114059,-0.305138,0.101357,0.0205231,0.214043,0.202446,-0.19146,-0.306625,0.025444,-0.597801,-0.183754,0.296249,0.0308609,-0.0507355,-0.172424,-0.0826263,0.00335693
346,0.0895691,0.0288391,0.12146,-0.152588,0.121307,0.000762939,-0.00869751,-0.0239563,0.087738,0.281677,-0.135498,-0.266113,0.350647,-0.32196,-0.0761414,-0.233612,2.63,2.63824,0.0328064,0.0187683,-0.00976562,0.0177002,0.0450134,0.0274658,0.00167847,-0.0196838,0.0378418,0.0280762,-0.0241089,-0.0419617,3.40961,-1.59246,3.57438,542.91,-1103.26,359.537,207.643,-1058.39,0.0770316,0.171585,0.165482,0.270157,0.169983,-0.496025,0.473442,-0.0377274,-0.0737,-0.265198,-0.24826,-0.803986,0.736198,-0.406075,0.149765,-0.0328064,0.712166,0.0218964,-0.326996,0.0860977,0.0548935,0.236435,0.222244,-0.247383,-0.31189,0.0401306,-0.617981,-0.17952,0.269203,0.0494003,0.0030899,-0.114403,-0.146675,-0.00366211
346,0.149841,0.0384521,0.126343,-0.197906,0.0515747,0.0299072,0.010376,0.0160217,0.0871277,0.269623,-0.148621,-0.234985,0.354004,-0.331726,-0.0662231,-0.22171,2.65991,2.66663,-0.00778198,-0.027771,0.0166321,0.0248718,0.00244141,0.0112915,0.0160217,0.0389099,0.00274658,-0.0169373,0.0160217,-0.0212097,3.49972,-2.0361,3.93261,633.125,-925.379,245.995,207.643,-1058.39,0.0770316,0.158501,0.141258,0.264702,0.178909,-0.499039,0.517082,-0.0499725,-0.113106,-0.251694,-0.238991,-0.815239,0.714417,-0.405502,0.147552,0.0233078,0.702782,0.00793457,-0.321121,0.122833,0.0557327,0.199661,0.234833,-0.187531,-0.309029,0.00473022,-0.623245,-0.208893,0.276871,0.059433,-0.0337219,-0.156097,-0.0809097,0.000915527
346,0.160675,0.0209045,0.083313,-0.185242,0.00579834,0.0291443,0.0167847,0.0212097,0.0935364,0.307007,-0.11673,-0.260925,0.345764,-0.297699,-0.0679016,-0.223236,2.65991,2.65808,0.000610352,0.00228882,0.012207,0.0312805,0.058136,0.014801,0.000305176,0.0038147,0.0143433,0.0108337,-0.0253296,-0.0338745,3.94891,-1.50099,5.00381,678.388,-960.884,302.567,207.643,-1058.39,0.0770316,0.118599,0.112801,0.250397,0.175552,-0.489998,0.528183,-0.0436783,-0.0736237,-0.277138,-0.27977,-0.841942,0.737991,-0.397568,0.140343,0.00816345,0.700951,0.0259018,-0.352135,0.0836563,0.0315475,0.237541,0.245438,-0.226517,-0.306129,0.0688934,-0.605087,-0.233994,0.278664,0.0698471,-0.0330734,-0.0878525,-0.104103,-0.00335693
346,0.116577,0.0317383,0.0752258,-0.17334,-0.032196,0.0241089,0.00518799,0.00823975,0.104675,0.293121,-0.321503,-0.249023,-0.0297546,0.010376,-0.0518799,-0.216675,2.6651,2.66647,-0.00442505,0.0337219,0.0115967,0.00900269,0.0131226,0.0175476,0.0152588,0.00167847,-0.00366211,-0.0280762,-0.00640869,0.000610352,3.58974,-2.03545,4.29006,994.893,-1174.3,415.698,207.643,-1058.39,0.0770316,0.137482,0.200882,0.0781631,0.11898,-0.100327,1.02898,-0.0346375,-0.251465,-0.431976,-0.447731,-0.855255,0.387459,0.265274,0.262222,0.033226,0.405464,0.0162506,-0.328865,0.115814,0.00499725,0.220375,0.210152,-0.199661,-0.272179,0.0186157,-0.613594,-0.19249,0.284538,0.00225067,-0.0518036,-0.169716,-0.093956,-0.00701904
