Frame,RF,VL,BF,TA,SOL,GAS_MED,GAS_LAT,GLUT_MED,GLUT_MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,-0.0115967,0.544128,0.058136,0.0422668,-0.0163269,-0.0187683,-0.0657654,0.0569153,-0.0408936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,-0.0242615,0.597687,0.0517273,0.0314331,0.00518799,0.020752,-0.0531006,0.0204468,-0.0831604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,-0.0224304,0.600739,0.0592041,0.0411987,0.022583,0.00762939,-0.0830078,0.0732422,-0.0416565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0.00915527,0.644989,0.059967,0.0515747,-0.00976562,-0.00732422,-0.0598145,0.0135803,-0.0794983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0.0247192,0.64209,0.019989,0.0479126,0.00717163,0.0160217,-0.0971985,-0.0450134,-0.0790405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,-0.010376,0.666656,0.0550842,-0.00396729,0.00717163,0.0363159,-0.0567627,-0.0341797,-0.0556946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0.0338745,0.683594,0.00732422,0.020752,0.0457764,0.0436401,-0.0521851,-0.0265503,-0.0202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0.000457764,0.646515,0.0630188,0.0340271,0.00228882,0.0296021,-0.0134277,-0.00930786,-0.0509644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0.0305176,0.699158,0.019989,0.00106812,0.00961304,0.019989,0.0158691,-0.0364685,-0.0799561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0.00640869,0.632629,0.0294495,0.0202942,-0.0302124,-0.0508118,0.0187683,-0.000457764,-0.0547791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0.00564575,0.676727,0.0317383,-0.010376,-0.0267029,-0.0125122,0.0238037,-0.0315857,-0.057373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.00701904,0.636292,0.0349426,0.0468445,-0.0196838,-0.0233459,0.0100708,0.00167847,-0.0431824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.0190735,0.635376,0.0544739,0.0279236,-0.0193787,0.00564575,0.0335693,-0.0442505,-0.0485229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.0361633,0.605164,0.0396729,0.0471497,0.0184631,-0.0233459,-0.00579834,0.01297,0.000305176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,-0.000457764,0.605621,0.0517273,0.012207,0.0271606,0.018158,0.0201416,-0.0239563,-0.042572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.032196,0.611267,0.0506592,0.000762939,0.0422668,0.0146484,-0.0100708,-0.0177002,0.0062561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.000610352,0.604401,0.0617981,0.0167847,0.0288391,-0.0343323,-0.0050354,-0.0256348,-0.0233459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.0184631,0.61554,0.0170898,0.00869751,0.0559998,0.0234985,0.00350952,-0.039978,-0.0186157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.0146484,0.645752,0.0514221,0.0309753,0.0270081,-0.00549316,0.00152588,-0.0354004,-0.0135803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.0196838,0.713043,0.0566101,0.0088501,0.0326538,0.0305176,-0.0553894,-0.0265503,-0.0109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.0222778,0.724335,0.0259399,0.0196838,0.0375366,-0.00305176,-0.0109863,0.01297,-0.0140381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0.0134277,0.817413,0.0379944,0.0233459,0.0260925,0.00335693,-0.00991821,-0.042572,-0.0285339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0.0106812,0.868683,-0.00442505,0.0331116,0.0363159,-0.0062561,-0.0456238,-0.0346375,-0.0050354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,-0.0038147,0.963745,0.0471497,0.0300598,0.0119019,-0.000610352,-0.0219727,-0.0515747,-0.0106812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0.00976562,0.952454,0.0238037,0.0386047,0.0282288,0.0219727,-0.0456238,-0.00396729,-0.000152588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,-0.0202942,0.963745,0.0505066,0.0382996,-0.00808716,0.00183105,-0.0205994,-0.0256348,-0.0305176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0.0106812,0.959778,0.0331116,-0.0196838,0.0292969,0.0227356,-0.00564575,-0.0239563,-0.00320435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,-0.00473022,0.956421,0.0488281,0.0102234,-0.00854492,0.0340271,0.0263977,0.00701904,-0.0135803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0.0297546,0.947113,0.0140381,0.0395203,0.0306702,0.0334167,0.019989,-0.0152588,-0.0160217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0.000610352,0.894623,0.0317383,0.0413513,0.0360107,0.0334167,0.000457764,-0.0143433,0.00564575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,-0.00320435,0.844879,0.0297546,-0.0125122,0.0259399,0.0146484,0.0361633,0.00350952,0.00793457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,-0.0038147,0.767365,0.0152588,0.00778198,0.027771,0.00137329,0.00762939,0.0372314,0.0314331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,-0.00778198,0.733948,0.0134277,-0.0161743,0.0215149,0.0317383,0.0384521,-0.00869751,-0.0126648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.00427246,0.731201,0.0172424,0.00534058,0.00488281,0.0323486,0.0219727,0.0369263,0.0338745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.0012207,0.75531,0.0222778,0.0289917,-0.0450134,0.0242615,0.0369263,0.0288391,0.0221252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.0427246,0.728912,-0.0166321,0.015564,-0.00839233,0.0505066,0.01297,0.0505066,0.0364685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.0482178,0.669403,0.0135803,0.018158,-0.0390625,0.0434875,0.00762939,0.0512695,-0.0012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.0448608,0.616302,-0.00335693,0.0218201,-0.0369263,0.040741,0.00167847,0.0619507,0.0201416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.0360107,0.57724,-0.0166321,0.0587463,0.00656128,0.00411987,0.000152588,0.0531006,0.0334167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.00823975,0.569611,-0.00656128,0.0126648,0.00305176,0.0334167,0.0358582,-0.00686646,0.0335693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.0610352,0.490265,-0.0596619,0.0088501,0.0245667,0.0537109,0.0416565,0.0434875,0.0141907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,0.00411987,0.426788,-0.00259399,-0.0131226,0.0160217,0.0334167,0.0376892,-0.0178528,-0.0117493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,0.000305176,0.402069,-0.0312805,0.0100708,0.0552368,-0.00793457,0.0419617,-0.00411987,0.00350952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,0.0120544,0.372162,-0.00411987,-0.00762939,0.0518799,-0.00518799,0.0869751,0.0408936,0.00213623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,0.0189209,0.346069,-0.0357056,0.0202942,0.0967407,-0.0404358,0.043335,0.00762939,0.00305176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,-0.025177,0.240784,-0.0215149,0.0773621,0.0183105,-0.071106,0.0515747,0.0234985,-0.0143433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,0.0112915,0.236206,-0.0495911,0.0393677,0.00671387,-0.0119019,0.0624084,0.0120544,-0.00762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,-0.020752,0.227814,-0.06073,0.0448608,-0.00549316,-0.027771,0.0538635,0.0511169,0.00259399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,0.0115967,0.225983,-0.0708008,0.00411987,0.0212097,0.00915527,0.0708008,0.0286865,0.0062561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,-0.0115967,0.145416,-0.0663757,0.00732422,0.0125122,-0.0523376,0.0314331,0.0260925,-0.00320435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,0.00442505,0.0346375,-0.0582886,0.0123596,-0.0611877,-0.00961304,0.0314331,0.0239563,-0.0236511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,-0.00396729,-0.0325012,-0.0747681,-0.0088501,-0.0201416,0.00701904,0.0234985,0.045929,-0.00793457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0.00991821,-0.136566,-0.0663757,-0.00991821,-0.0245667,-0.0114441,0.0483704,-0.0114441,-0.0161743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0.0337219,-0.23468,-0.0752258,-0.0120544,0.0209045,-0.00778198,0.0389099,0.0415039,0.0462341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0.00823975,-0.27832,-0.0622559,-0.0134277,-0.00442505,0.0119019,0.0708008,0.0283813,0.0166321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0.01297,-0.411377,-0.10025,0.00610352,0.0561523,0.0204468,-0.0038147,0.0498962,0.0354004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,-0.0184631,-0.505219,-0.0947571,0.000610352,0.0288391,0.00686646,0.035553,0.0177002,0.01297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0.00930786,-0.57785,-0.126343,0.0195312,0.0413513,0.0210571,0.00167847,0.00915527,0.0241089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,-0.0106812,-0.670319,-0.104065,0.0245667,-0.0123596,0.0180054,0.0109863,0.0259399,0.0115967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0.0140381,-0.689697,-0.111694,-0.00274658,0.0390625,0.050354,-0.0151062,0.00991821,0.0131226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,-0.018158,-0.732117,-0.0984192,0.0352478,-0.0108337,0.0218201,0.0193787,0.0466919,0.042572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0.00335693,-0.734406,-0.10437,-0.00152588,0.000610352,0.0392151,0.0483704,-0.000305176,0.0294495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0.0166321,-0.799866,-0.133667,0.0141907,0.00640869,0.052948,0.0117493,0.0230408,0.0289917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,-0.00442505,-0.789032,-0.13031,-0.0128174,-0.0350952,0.0314331,0.059967,0.045929,0.0154114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0.0273132,-0.81955,-0.114136,0.0050354,0.00991821,-0.00411987,0.0308228,0.0340271,0.052948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,-0.00717163,-0.839386,-0.118256,0.00564575,0.0138855,-0.0286865,0.0608826,0.0117493,0.0352478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0.0151062,-0.848236,-0.155945,-0.0123596,0.0405884,-0.00793457,0.037384,0.0395203,0.0502014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,-0.00274658,-0.853882,-0.13443,-0.00930786,0.0126648,-0.040741,0.0538635,0.0523376,0.0416565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,-0.0175476,-0.834503,-0.118866,0.00198364,0.0164795,0.00442505,0.0270081,0.012207,0.0354004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0.0169373,-0.876007,-0.124359,0.0509644,0.0349426,-0.000305176,-0.00396729,0.0392151,0.052948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0.0132751,-0.859222,-0.10376,0.0177002,0.0563049,0.0364685,-0.0138855,0.0323486,0.0447083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0.0112915,-0.87265,-0.125427,0.0588989,0.0675964,0.0193787,-0.0169373,0.0569153,0.0457764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0.018158,-0.812988,-0.0976562,0.00686646,0.0415039,0.0309753,-0.00930786,0.018158,0.0195312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0.0276184,-0.769653,-0.140533,0.00762939,0.0402832,0.0248718,-0.038147,0.01297,0.0440979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0.000610352,-0.711517,-0.0996399,0.00213623,-0.0292969,0.0241089,-0.0241089,0.0227356,0.0262451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0.00701904,-0.670013,-0.122833,0.0187683,-0.0115967,0.0233459,-0.0523376,0.0352478,0.0248718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,-0.00717163,-0.635681,-0.0968933,-0.00793457,-0.0328064,-0.0114441,0.00320435,0.0172424,-0.00900269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0.0268555,-0.571289,-0.124359,0.0196838,0.00106812,-0.00961304,-0.0161743,0.00640869,0.0134277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,-0.01297,-0.563507,-0.126648,0.0270081,0.0222778,-0.0256348,0.0175476,0.0325012,0.00335693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,-0.032959,-0.516205,-0.0706482,-0.012207,0.0413513,0.000610352,0.032959,0.0270081,0.0119019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,-0.00534058,-0.563049,-0.105286,0.0123596,0.0727844,-0.0178528,0.00396729,0.0534058,0.0396729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,-0.00518799,-0.503235,-0.0881958,-0.0263977,0.043335,0.0108337,0.0216675,0.0335693,0.00244141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,-0.0161743,-0.496826,-0.0778198,0.00183105,0.0805664,-0.00518799,0.00366211,0.0564575,0.0462341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,-0.0248718,-0.427399,-0.0460815,-0.0296021,-0.00808716,0.0186157,0.0392151,0.0563049,0.00900269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,-0.0140381,-0.397949,-0.0689697,-0.00457764,-0.0389099,0.0349426,-0.0285339,0.0665283,0.00518799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,-0.00518799,-0.34668,-0.0460815,-0.0183105,-0.113525,0.0239563,-0.0331116,0.0483704,-0.00747681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,0.0468445,-0.281219,-0.0617981,-0.0297546,-0.0306702,0.0372314,-0.0357056,0.0401306,0.0105286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,0.00518799,-0.256653,-0.0218201,0.0259399,-0.0369263,0.0286865,-0.0627136,0.0698853,0.0154114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,0.0265503,-0.145721,-0.0289917,-0.0167847,0.0050354,0.0332642,-0.0639343,0.0123596,0.0038147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,0.00656128,-0.116882,-0.0128174,0.0642395,-0.0393677,0.0221252,-0.0454712,0.0157166,0.0161743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,0.0128174,-0.134277,-0.00183105,0.0311279,-0.00900269,0.0161743,-0.0761414,0.00946045,0.0161743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,0.0404358,-0.154724,-0.0178528,0.00778198,0.0440979,0.0241089,-0.0579834,0.0216675,0.00259399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,0.0212097,-0.108948,0.00976562,-0.00198364,0.0265503,0.0428772,-0.0143433,-0.00274658,-0.0378418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,0.0149536,-0.128021,0.00976562,0.0462341,0.0799561,0.0166321,-0.00305176,0.01297,-0.0109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,0.000457764,-0.119324,0.0323486,0.00442505,0.0480652,0.0212097,0.0222778,-0.0184631,-0.0331116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,0.0273132,-0.157623,0.0213623,0.00823975,0.00991821,0.0230408,0.0146484,-0.0140381,-0.0267029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,-0.0257874,-0.125885,0.0645447,0.0119019,-0.0700378,-0.0131226,0.0300598,-0.0134277,-0.0614929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,0.00595093,-0.0483704,0.050354,-0.0286865,-0.0657654,0.0196838,-0.0175476,-0.0280762,-0.0187683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,-0.0149536,-0.0756836,0.0445557,-0.00442505,0.00198364,-0.0238037,-0.0106812,0.00137329,-0.01297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,-0.0161743,-0.0338745,0.0558472,-0.00808716,0.00457764,-0.0375366,-0.0267029,-0.0169373,-0.0231934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,-0.00442505,-0.0538635,0.0675964,-0.00701904,0.0210571,-0.0161743,-0.0541687,-0.019989,-0.00732422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,-0.00274658,-0.00976562,0.0457764,-0.00305176,0.018158,0.0450134,-0.000915527,-0.0123596,-0.0364685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0.0360107,-0.0193787,0.0738525,0.0190735,0.0186157,0.0350952,-0.0416565,0.0112915,-0.000305176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,-0.00488281,0.00106812,0.092926,0.0357056,0.00106812,0.0694275,0.0132751,-0.00640869,-0.0387573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0.0280762,0.0393677,0.058136,0.0315857,0.0570679,0.0660706,0.00183105,0.0119019,-0.00213623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0.00564575,0.0788879,0.109711,0.0630188,0.0325012,-0.0170898,0.0236511,0.00167847,-0.00427246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0.0209045,0.11261,0.0817871,0.0216675,0.0457764,-0.04776,0.00335693,0.00335693,0.0190735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0.0111389,0.131836,0.0839233,0.0419617,0.0230408,-0.0805664,0.0212097,-0.00579834,0.00762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,-0.0105286,0.123138,0.0772095,0.0250244,0.0283813,-0.0341797,0.00747681,-0.0267029,-0.00564575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,-0.00930786,0.116425,0.0709534,0.00656128,-0.0318909,-0.0454712,0.00411987,0.0190735,-0.00930786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0.012207,0.148315,0.0933838,-0.0213623,-0.00320435,0.00701904,0.0134277,0.00213623,-0.0151062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0.000610352,0.12146,0.083313,-0.0250244,0.000610352,0.00427246,0.00442505,0.0521851,0.0146484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,-0.00167847,0.139313,0.085144,-0.0488281,-0.0283813,0.0172424,-0.00198364,-0.00976562,-0.00427246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0.0210571,0.0996399,0.0738525,-0.0172424,0.000152588,0.0115967,-0.0146484,0.0062561,0.00823975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0.0326538,0.133667,0.102997,0.000457764,-0.0265503,-0.0144958,0.0466919,0.00640869,-0.00320435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0.0062561,0.117493,0.065155,0.0250244,0.0228882,-0.0119019,0.0254822,-0.0144958,0.00762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,-0.0088501,0.127563,0.101929,0.00793457,-0.00869751,0.0593567,0.0357056,-0.0234985,-0.0144958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0.0367737,0.14328,0.0621033,-0.0296021,0.0268555,0.0532532,0.03479,-0.0100708,-0.00839233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0.00991821,0.130615,0.085907,0.0205994,0.0378418,0.012207,0.0611877,-0.0062561,-0.00396729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0.00350952,0.200653,0.0737,-0.00366211,0.0546265,-0.019989,0.110321,-0.0370789,0.00900269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,-0.025177,0.17334,0.0474548,0.0216675,0.0692749,-0.0822449,0.055542,0.00839233,0.0221252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,-0.0180054,0.197144,0.0724792,-0.0140381,0.0691223,-0.0236511,0.0398254,-0.0404358,-0.01297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.0125122,0.179291,0.0527954,-0.00823975,0.0236511,-0.042572,0.0289917,0.00686646,0.0167847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,-0.00244141,0.174866,0.070343,-0.0201416,-0.0616455,0.0204468,0.0413513,-0.0234985,0.0012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.0437927,0.17746,0.0402832,-0.00213623,-0.0221252,0.0115967,0.020752,0.00518799,0.0317383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.027771,0.15686,0.0846863,0.00640869,0.00289917,0.00717163,-0.0088501,-0.0106812,0.0163269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.0486755,0.161896,0.0523376,-0.00396729,0.0610352,0.00869751,-0.0473022,0.0115967,0.0291443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.0157166,0.157623,0.071106,0.0050354,0.0668335,-0.0242615,-0.00656128,-0.00167847,-0.00671387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.0457764,0.202942,0.0595093,-0.0137329,0.102386,0.0331116,0.00854492,-0.0151062,-0.0189209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.00442505,0.193481,0.0761414,0.0305176,0.0479126,0.014801,0.0184631,-0.0137329,-0.00534058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.0271606,0.235138,0.0842285,0.00869751,0.0398254,-0.000152588,0.0305176,-0.0253296,-0.00518799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.00213623,0.206299,0.0498962,0.042572,-0.039978,-0.0614929,0.0517273,0.039978,0.0334167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.0178528,0.261078,0.0512695,-0.00610352,-0.0787354,0.035553,0.0535583,0.0280762,0.00915527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.000305176,0.24353,0.0741577,0.035553,-0.0306702,0.0392151,0.00961304,0.0344849,0.0228882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.0241089,0.256042,0.022583,0.0363159,0.0250244,0.0596619,0.00518799,-0.0149536,0.0154114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,-0.00640869,0.200195,0.0456238,0.0288391,0.0216675,0.0392151,-0.012207,0.0421143,0.00549316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.0175476,0.240173,0.0627136,0.00869751,0.0302124,0.0431824,-0.0193787,-0.010376,-0.00762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.0038147,0.213165,0.0462341,0.0469971,0.0572205,0.00778198,-0.0360107,-0.00839233,0.00549316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.0378418,0.25589,0.059967,-0.0143433,0.00915527,0.0241089,-0.0163269,-0.0326538,-0.018158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.00976562,0.261383,0.0218201,0.0352478,0.0144958,-0.0175476,-0.0595093,0.00869751,-0.00183105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,-0.000152588,0.251923,0.0386047,0.0262451,-0.00335693,-0.0259399,-0.0401306,-0.0491333,-0.0227356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
